# z u v w uhoriz
5.000000000000000000e+00 1.091783545949239452e-02 -4.765881749091405162e+00 -3.717931318958264504e-08 4.765894254539610131e+00
1.500000000000000000e+01 1.103728792880537615e-02 -4.730894893493585940e+00 -5.910282941927621179e-08 4.730907768600917329e+00
2.500000000000000000e+01 1.084860039574502520e-02 -4.706939553433366008e+00 -7.190236826624301150e-08 4.706952055397000123e+00
3.500000000000000000e+01 1.018058429178604445e-02 -4.736572583121212432e+00 -7.828522221269137646e-08 4.736583523962401010e+00
4.500000000000000000e+01 9.324128574147346957e-03 -4.763172554303776174e+00 -8.088815073096209443e-08 4.763181680499540605e+00
5.500000000000000000e+01 9.106354863768647417e-03 -4.787690216453079906e+00 -8.091553092672357757e-08 4.787698876748562427e+00
6.500000000000000000e+01 8.031436619782523351e-03 -4.810040135070974721e+00 -7.967518323493718011e-08 4.810046840205173702e+00
7.500000000000000000e+01 6.225493575207505237e-03 -4.829595242445059000e+00 -7.774515294052107990e-08 4.829599254867654956e+00
8.500000000000000000e+01 4.611083756274668086e-03 -4.847093352954161993e+00 -7.586062333987762378e-08 4.847095546236511510e+00
9.500000000000000000e+01 2.852565203276495511e-03 -4.862582408309622295e+00 -7.395848590939155783e-08 4.862583245018067934e+00
1.050000000000000000e+02 1.160176412301803985e-03 -4.877550928739458058e+00 -7.207493704568072338e-08 4.877551066719492567e+00
1.150000000000000000e+02 -9.825018046115802344e-05 -4.892213967011675102e+00 -7.007923988799815568e-08 4.892213967998253032e+00
1.250000000000000000e+02 -1.863146890151627742e-03 -4.907088665344843115e+00 -6.842900589058582145e-08 4.907089019049090339e+00
1.350000000000000000e+02 -3.946239250163916315e-03 -4.922493455328952550e+00 -6.816699151493844492e-08 4.922495037129096751e+00
1.450000000000000000e+02 -6.040744222817146479e-03 -4.935347305060306056e+00 -6.597388720259219491e-08 4.935351001920409431e+00
1.550000000000000000e+02 -8.238891295294238637e-03 -4.945129311898310398e+00 -6.331990593489658812e-08 4.945136175144789092e+00
1.650000000000000000e+02 -1.040661187019682743e-02 -4.955379414983502429e+00 -5.815092766351184640e-08 4.955390342244782254e+00
1.750000000000000000e+02 -1.325592223746744659e-02 -4.965407701059307399e+00 -5.685708605197153799e-08 4.965425395392970565e+00
1.850000000000000000e+02 -1.635333505522439113e-02 -4.973085419780256089e+00 -5.527801353751547609e-08 4.973112307599577342e+00
1.950000000000000000e+02 -1.915704038075891763e-02 -4.978207403827324740e+00 -5.400724676506326026e-08 4.978244263564951311e+00
2.050000000000000000e+02 -2.204587209790797794e-02 -4.982828649194347648e+00 -5.294837883921405240e-08 4.982877418491099775e+00
2.150000000000000000e+02 -2.521069675808966862e-02 -4.988143153265280461e+00 -5.196039013044377729e-08 4.988206861859111108e+00
2.250000000000000000e+02 -2.872956845622081506e-02 -4.995707891352078711e+00 -5.111498048511638060e-08 4.995790500393417766e+00
2.350000000000000000e+02 -3.195085493441485180e-02 -5.005329476023979929e+00 -5.035402562960853000e-08 5.005431452001467996e+00
2.450000000000000000e+02 -3.456358787859210163e-02 -5.010331709045475534e+00 -4.982357014026578268e-08 5.010450925443097780e+00
2.550000000000000000e+02 -3.680042410743319947e-02 -5.010242986263675036e+00 -4.928833524792119870e-08 5.010378134693911356e+00
2.650000000000000000e+02 -3.982741984389483181e-02 -5.012294833723580645e+00 -4.865429894416670440e-08 5.012453064472874864e+00
2.750000000000000000e+02 -4.333013002672347902e-02 -5.016516531682989388e+00 -4.779878254612158774e-08 5.016703660055759961e+00
2.850000000000000000e+02 -4.703636810644196142e-02 -5.018725231576010692e+00 -4.696590741471579332e-08 5.018945643258385658e+00
2.950000000000000000e+02 -5.100253687427856036e-02 -5.019458499412936092e+00 -4.681039806838684092e-08 5.019717610194459390e+00
3.050000000000000000e+02 -5.553531084908853999e-02 -5.020900662425186844e+00 -4.537407112528355068e-08 5.021207786249518357e+00
3.150000000000000000e+02 -6.024346177271094893e-02 -5.024257533315294566e+00 -4.366830699165276121e-08 5.024618695559081694e+00
3.250000000000000000e+02 -6.566950096496501632e-02 -5.028517033378919088e+00 -4.043036244828334806e-08 5.028945817797096929e+00
3.350000000000000000e+02 -7.094365840988964278e-02 -5.032743872642703842e+00 -3.956310378376917945e-08 5.033243873516488165e+00
3.450000000000000000e+02 -7.517136531046250680e-02 -5.036133144755674529e+00 -3.867774396875030274e-08 5.036694132649839339e+00
3.550000000000000000e+02 -8.076652935455726212e-02 -5.037728201403795403e+00 -3.808547066887993944e-08 5.038375597698438568e+00
3.650000000000000000e+02 -8.847878001638666279e-02 -5.037512294048654304e+00 -3.768709602460472165e-08 5.038289254023087693e+00
3.750000000000000000e+02 -9.644397661622813867e-02 -5.037174461602251796e+00 -3.740974379431647166e-08 5.038097656580655226e+00
3.850000000000000000e+02 -1.042100933790519185e-01 -5.036948181420299875e+00 -3.727216964741773054e-08 5.038026074354452710e+00
3.950000000000000000e+02 -1.119066235336565879e-01 -5.037153915305379925e+00 -3.722658702068207342e-08 5.038396834199051710e+00
4.050000000000000000e+02 -1.247637897255761408e-01 -5.033848149146129103e+00 -3.739148600245606122e-08 5.035394045344276925e+00
4.150000000000000000e+02 -1.435030385534885600e-01 -5.027443901591051478e+00 -3.754394182202847470e-08 5.029491555387993529e+00
4.250000000000000000e+02 -1.622003647227880652e-01 -5.020537193042754254e+00 -3.758477450646266747e-08 5.023156643490408690e+00
4.350000000000000000e+02 -1.809696450420872071e-01 -5.013771281327315421e+00 -3.738256588399274181e-08 5.017036224095776653e+00
4.450000000000000000e+02 -2.005912560150617252e-01 -5.007229521655372828e+00 -3.717811200062287337e-08 5.011245786680872172e+00
4.550000000000000000e+02 -2.431481979625428058e-01 -4.990805860810857197e+00 -3.749693182274974619e-08 4.996725346311965410e+00
4.650000000000000000e+02 -3.090248615054700387e-01 -4.964185593573303024e+00 -3.689548410517055807e-08 4.973794826133181246e+00
4.750000000000000000e+02 -3.748605055071688730e-01 -4.937147124130565778e+00 -3.596966084550706501e-08 4.951357604122308409e+00
4.850000000000000000e+02 -4.411836619597723219e-01 -4.909964757452602413e+00 -3.432210528639271022e-08 4.929746133728067470e+00
4.950000000000000000e+02 -5.078525284304900023e-01 -4.881708062967850204e+00 -3.412801490535345276e-08 4.908053361840981843e+00
5.050000000000000000e+02 -6.204910828320525651e-01 -4.764787338752492829e+00 -3.368748725978472920e-08 4.805018997611783860e+00
5.150000000000000000e+02 -7.784714800395258205e-01 -4.559293715584226803e+00 -3.313750381133111641e-08 4.625275886928340796e+00
5.250000000000000000e+02 -9.370275667973135825e-01 -4.352327786328887171e+00 -3.266839865153042372e-08 4.452053214033790951e+00
5.350000000000000000e+02 -1.096330671238535892e+00 -4.145052517838787587e+00 -3.190329968044344766e-08 4.287586887322519580e+00
5.450000000000000000e+02 -1.255226478168464554e+00 -3.937982256953196813e+00 -3.131848730126185517e-08 4.133194620093929572e+00
5.550000000000000000e+02 -1.420672202156698205e+00 -3.707425651577577863e+00 -3.053678183734470724e-08 3.970304077518016506e+00
5.650000000000000000e+02 -1.593140706029373854e+00 -3.454344142100853166e+00 -3.044042229174157490e-08 3.804022970655441593e+00
5.750000000000000000e+02 -1.765690131236643534e+00 -3.201025976025493325e+00 -2.980506060278889304e-08 3.655711823808933669e+00
5.850000000000000000e+02 -1.938235774765459940e+00 -2.947774529702781088e+00 -2.829931815194431995e-08 3.527907679708344180e+00
5.950000000000000000e+02 -2.111088120204603236e+00 -2.694406870829051392e+00 -2.534490738455459895e-08 3.422940466446912300e+00
6.050000000000000000e+02 -2.242137033786179678e+00 -2.472573927977707697e+00 -2.221517713133706843e-08 3.337783741884815303e+00
6.150000000000000000e+02 -2.331529062404988917e+00 -2.282492035503925987e+00 -2.214077818683411854e-08 3.262789858537926246e+00
6.250000000000000000e+02 -2.420971386292199323e+00 -2.092604996265681194e+00 -1.602343472306656521e-08 3.200015331782281702e+00
6.350000000000000000e+02 -2.510282272449490204e+00 -1.902495307018124748e+00 -8.455225906667816381e-09 3.149762765765092620e+00
6.450000000000000000e+02 -2.599707761015007002e+00 -1.712216532339075226e+00 5.888284001678818362e-09 3.112903129925007395e+00
6.550000000000000000e+02 -2.682900960305893978e+00 -1.530641836724655702e+00 9.223474017076772993e-09 3.088822104806638880e+00
6.650000000000000000e+02 -2.759521340858250849e+00 -1.357797979688982526e+00 1.271860472452305734e-08 3.075479374715363257e+00
6.750000000000000000e+02 -2.836096999611238179e+00 -1.184824985426331301e+00 1.474276091127072126e-08 3.073638956887157825e+00
6.850000000000000000e+02 -2.912710959457368798e+00 -1.011825342029774255e+00 1.590411316254591801e-08 3.083451905919198044e+00
6.950000000000000000e+02 -2.989332379734996437e+00 -8.389684610101054707e-01 1.649274270172163406e-08 3.104831099287328477e+00
7.050000000000000000e+02 -3.054859827273120665e+00 -6.819001734041534313e-01 1.667241484828345735e-08 3.130040959919818011e+00
7.150000000000000000e+02 -3.109184985901886300e+00 -5.408354982098179109e-01 1.661196557595960924e-08 3.155872987412765784e+00
7.250000000000000000e+02 -3.163509802600125820e+00 -3.997845516343048744e-01 1.620066787444201725e-08 3.188670876536574994e+00
7.350000000000000000e+02 -3.217900251727948024e+00 -2.586779976897427558e-01 1.576063800012026054e-08 3.228280709070939114e+00
7.450000000000000000e+02 -3.272263436633740863e+00 -1.175701281863917869e-01 1.545050860953835137e-08 3.274374861522703739e+00
7.550000000000000000e+02 -3.319069727455099983e+00 2.447996167661359995e-02 1.541056465603329245e-08 3.319160002806818444e+00
7.650000000000000000e+02 -3.358439111321762649e+00 1.675877888751967359e-01 1.547646586352782044e-08 3.362617868779589347e+00
7.750000000000000000e+02 -3.397897014980773456e+00 3.107214997336734674e-01 1.513068174547899664e-08 3.412074438638757812e+00
7.850000000000000000e+02 -3.437332797823466901e+00 4.537696025637139030e-01 1.564946680169057514e-08 3.467154974212103724e+00
7.950000000000000000e+02 -3.476677282280546510e+00 5.968890488289357865e-01 1.647093300118085413e-08 3.527543261497661398e+00
8.050000000000000000e+02 -3.496601212972035633e+00 7.419125269368491704e-01 1.781628943507695961e-08 3.574444605835056521e+00
8.150000000000000000e+02 -3.497109842683659764e+00 8.888639696154928549e-01 1.766743554143437040e-08 3.608303813189175369e+00
8.250000000000000000e+02 -3.497617372675733804e+00 1.035893289092997938e+00 1.744986090990250444e-08 3.647794154284341062e+00
8.350000000000000000e+02 -3.498205731724361556e+00 1.182796473814752503e+00 1.690066462789637091e-08 3.692756536780862575e+00
8.450000000000000000e+02 -3.498686596333858034e+00 1.329698573529724648e+00 1.616733373488096626e-08 3.742847338031993765e+00
8.550000000000000000e+02 -3.498855524622814350e+00 1.476551626371086057e+00 1.539075326883456860e-08 3.797656473079507933e+00
8.650000000000000000e+02 -3.498927190107278484e+00 1.623226973281768126e+00 1.456993971956548475e-08 3.857117743660608777e+00
8.750000000000000000e+02 -3.499089352583240498e+00 1.769775948739497506e+00 1.385695692327111594e-08 3.921190279251721034e+00
8.850000000000000000e+02 -3.499119391008714608e+00 1.916366221689686400e+00 1.302199590851125449e-08 3.989523280815190365e+00
8.950000000000000000e+02 -3.499179208052712653e+00 2.062987630134034411e+00 1.237760742730815261e-08 4.062040508433470976e+00
9.050000000000000000e+02 -3.512720350227224397e+00 2.196454309797512661e+00 1.199302596401833515e-08 4.142899442893653195e+00
9.150000000000000000e+02 -3.539655879928559123e+00 2.316749887462623558e+00 1.199497336238069329e-08 4.230424776469958736e+00
9.250000000000000000e+02 -3.566580692982119327e+00 2.437031730911244587e+00 1.211231042231664393e-08 4.319678402036553067e+00
9.350000000000000000e+02 -3.593538703802527046e+00 2.557309429065754980e+00 1.168362385545141865e-08 4.410595416915426448e+00
9.450000000000000000e+02 -3.620417916429377492e+00 2.677611079489156776e+00 1.232410848178385822e-08 4.503001996735724433e+00
9.550000000000000000e+02 -3.648938169487015326e+00 2.796776741455192283e+00 1.334977185451233608e-08 4.597467771097909051e+00
9.650000000000000000e+02 -3.679160792273398872e+00 2.914787897842592290e+00 1.515256335933926190e-08 4.693848381106005441e+00
9.750000000000000000e+02 -3.709342475943425033e+00 3.032820975586171475e+00 1.508565493138751829e-08 4.791369811838109172e+00
9.850000000000000000e+02 -3.739491129824874527e+00 3.150858134927399856e+00 1.506594578890973473e-08 4.889959191698545204e+00
9.950000000000000000e+02 -3.769638198177982957e+00 3.268884529859493515e+00 1.466144234499658394e-08 4.989566936590517088e+00
1.005000000000000000e+03 -3.798868582320747755e+00 3.385905877390893437e+00 1.408072529570075088e-08 5.088787784560665273e+00
1.015000000000000000e+03 -3.827200825009439367e+00 3.501925458895801313e+00 1.338252437355774771e-08 5.187576319883448583e+00
1.025000000000000000e+03 -3.855549420476818590e+00 3.617941554556597161e+00 1.264644096591986710e-08 5.287226345251973214e+00
1.035000000000000000e+03 -3.883902419435624864e+00 3.733958224496178424e+00 1.192729585123772428e-08 5.387684291602520048e+00
1.045000000000000000e+03 -3.912245786272426251e+00 3.849977832759455598e+00 1.121446844827393707e-08 5.488897558248427622e+00
1.055000000000000000e+03 -3.946325604453228664e+00 3.959672884734188436e+00 1.059733800773052303e-08 5.590393110547979383e+00
