# z uT vT wT
5.000000000000000000e+00 5.264535393640337648e-04 -2.895461929876901822e-03 2.806173681632887634e-03
1.500000000000000000e+01 1.567900255115337602e-03 -1.284749470608990973e-03 1.011234167956026088e-02
2.500000000000000000e+01 3.065562212948641767e-03 7.207200383727094132e-04 1.465225522766280125e-02
3.500000000000000000e+01 4.334693170234820737e-03 2.797517202947800725e-03 1.720609882283196529e-02
4.500000000000000000e+01 5.454576524447475074e-03 3.464818774945636459e-03 2.011776391353031421e-02
5.500000000000000000e+01 6.044659717939937504e-03 3.896321113885987779e-03 2.180558479353819634e-02
6.500000000000000000e+01 6.336828245356855571e-03 3.667470151964205474e-03 2.263994474793029968e-02
7.500000000000000000e+01 6.535521214568354269e-03 3.414562687481532965e-03 2.312986058477436643e-02
8.500000000000000000e+01 6.911205867489040797e-03 3.088364011874321965e-03 2.393265104968581372e-02
9.500000000000000000e+01 7.091135120555510166e-03 2.648817274638382707e-03 2.431350460518807988e-02
1.050000000000000000e+02 7.099315404451129845e-03 2.204785732953321638e-03 2.413986721760295884e-02
1.150000000000000000e+02 7.049453149861578671e-03 1.759934243320289806e-03 2.355355056813521197e-02
1.250000000000000000e+02 6.948430151621321632e-03 1.377927203543185273e-03 2.271973897789895253e-02
1.350000000000000000e+02 6.975954613102158808e-03 9.859827491461852379e-04 2.185161204581763383e-02
1.450000000000000000e+02 6.750270607021380265e-03 7.978908542973602762e-04 2.119064196436689154e-02
1.550000000000000000e+02 6.492870723872711317e-03 5.660837918358814719e-04 2.029289876597573095e-02
1.650000000000000000e+02 6.192771583291492923e-03 3.580453977775886233e-04 1.909500732031980952e-02
1.750000000000000000e+02 5.777231748486404660e-03 2.899163234994488886e-04 1.789490257990807021e-02
1.850000000000000000e+02 5.345659298907763993e-03 3.131588375438283038e-04 1.689363968192465065e-02
1.950000000000000000e+02 4.832081539093378668e-03 3.258485655927354624e-04 1.592580599939228542e-02
2.050000000000000000e+02 4.365696291167084006e-03 1.814621330493909135e-04 1.499853102295212702e-02
2.150000000000000000e+02 3.950657984394922127e-03 -1.906062580112076994e-05 1.411698460858742954e-02
2.250000000000000000e+02 3.689422577148455257e-03 -1.872175005303804824e-04 1.330834004835422003e-02
2.350000000000000000e+02 3.448109024663739784e-03 -3.246951051455728115e-04 1.257758889410353492e-02
2.450000000000000000e+02 3.157143569722639133e-03 -4.193947496301596127e-04 1.178764618094671653e-02
2.550000000000000000e+02 2.902818994154335829e-03 -5.267519122598233452e-04 1.111257388129969874e-02
2.650000000000000000e+02 2.674244434303913679e-03 -5.606025735220779163e-04 1.057646920131370162e-02
2.750000000000000000e+02 2.464941165651248801e-03 -5.384119471841477709e-04 9.963098197822609081e-03
