# z uT vT wT
5.000000000000000000e+00 2.515911879017585623e-04 1.968292289439469800e-04 9.647719320580861032e-04
1.500000000000000000e+01 8.505885744096909227e-04 3.162719143346344377e-03 3.333797076168285110e-03
2.500000000000000000e+01 7.509789859282358813e-04 3.560522904460102726e-03 3.752628743386953163e-03
3.500000000000000000e+01 4.044655645867351761e-04 2.763326622086535473e-03 2.779216041548535597e-03
4.500000000000000000e+01 6.847966939015320397e-05 1.839671670655405964e-03 2.027107469305049463e-03
5.500000000000000000e+01 -4.034315658192851365e-04 7.636977896253935305e-04 1.034987715049229696e-03
6.500000000000000000e+01 -9.868918550964456311e-04 -3.600354926698785037e-04 5.625261377229591638e-05
7.500000000000000000e+01 -1.718164372970505064e-03 -1.597001595756888936e-03 -9.472552048796104929e-04
8.500000000000000000e+01 -2.672371941828751048e-03 -2.977033059554533637e-03 -1.909539123899901868e-03
9.500000000000000000e+01 -3.646414089539732565e-03 -4.181292546683500200e-03 -2.648886065264674343e-03
1.050000000000000000e+02 -4.498182936555609850e-03 -5.112072951393565115e-03 -3.079252354516145377e-03
1.150000000000000000e+02 -5.250488220174759704e-03 -5.777615232665345157e-03 -3.332954494700212170e-03
1.250000000000000000e+02 -5.891568604311782711e-03 -6.071064870556182845e-03 -3.302685107357703972e-03
1.350000000000000000e+02 -6.463663565408945058e-03 -5.975450071739332562e-03 -2.881194407891132878e-03
1.450000000000000000e+02 -6.847710554539994561e-03 -5.610066311527572326e-03 -1.896475406234463933e-03
1.550000000000000000e+02 -7.064129346354012032e-03 -5.121577483609009163e-03 -1.689590333257699577e-03
1.650000000000000000e+02 -6.294359343204758254e-03 -4.273770924084163009e-03 -2.335967755280905517e-03
1.750000000000000000e+02 -4.424898370644831692e-03 -2.690405257512857706e-03 -1.774969043916859671e-03
1.850000000000000000e+02 -2.118582969243896445e-03 -9.723398435516088971e-04 -8.904429089691923106e-04
1.950000000000000000e+02 -2.227110623936594258e-03 5.037745614910099694e-05 -5.054968753416074932e-04
2.050000000000000000e+02 -4.948503868372679249e-03 -3.010281620511420417e-04 -3.099265209200514795e-04
2.150000000000000000e+02 -5.776886999349076755e-03 -4.863965134741248149e-04 -5.631117157483901724e-04
2.250000000000000000e+02 -5.657172523419941312e-03 -3.926929561492027146e-04 -6.165928255192294804e-04
2.350000000000000000e+02 -5.615720063746941146e-03 -1.250251551640810905e-04 -4.388079079076041204e-04
2.450000000000000000e+02 -5.780261810288419774e-03 3.742913398281316837e-04 -3.741823784979233548e-04
2.550000000000000000e+02 -5.557994567690169307e-03 6.895903436942926604e-04 -2.986044683677759894e-04
2.650000000000000000e+02 -5.054492141775681312e-03 6.870878995949411452e-04 -2.308157109686672043e-04
2.750000000000000000e+02 -4.847349094934316413e-03 8.694247278117535078e-04 -2.177819368949746677e-04
2.850000000000000000e+02 -5.191395143675384648e-03 1.478898817705332023e-03 -1.997816776014611643e-04
2.950000000000000000e+02 -5.133362367352196226e-03 1.779606345766607169e-03 -1.520692602713938845e-04
3.050000000000000000e+02 -4.933973081885075461e-03 1.830092751291664691e-03 -1.321898007995196906e-04
3.150000000000000000e+02 -4.766450249700523480e-03 1.760809851296196412e-03 -1.184112816769607293e-04
3.250000000000000000e+02 -4.551639950830070613e-03 1.621248408287666960e-03 -9.710830840517674172e-05
3.350000000000000000e+02 -4.443519229895152335e-03 1.400555439475772122e-03 -9.040453854996922489e-05
3.450000000000000000e+02 -4.299796272002983331e-03 1.609215778872587948e-03 -7.225196602716106597e-05
3.550000000000000000e+02 -4.441208121124320084e-03 2.126010283653053962e-03 -6.118713757424142302e-05
3.650000000000000000e+02 -4.447761171993026320e-03 2.094086160257188807e-03 -6.274374389239385666e-05
3.750000000000000000e+02 -4.470746783123286106e-03 1.989408355196033411e-03 -5.959010007984757729e-05
3.850000000000000000e+02 -4.371866810139195605e-03 1.996964701076842357e-03 -6.687044479967348153e-05
3.950000000000000000e+02 -4.652546377037681050e-03 1.981721174570742500e-03 -6.809119933202971908e-05
4.050000000000000000e+02 -5.004054190892146675e-03 2.419769965354866791e-03 -8.242853466711168211e-05
4.150000000000000000e+02 -4.993979239130121039e-03 2.571025394898764516e-03 -8.986975028432573264e-05
4.250000000000000000e+02 -4.725064954130328738e-03 2.406674120233130883e-03 -9.114138462694154348e-05
4.350000000000000000e+02 -4.727466433150992117e-03 2.361404736766306491e-03 -8.493881501087109361e-05
4.450000000000000000e+02 -4.629911701609598987e-03 2.436345176071128080e-03 -9.188709470696706421e-05
4.550000000000000000e+02 -4.779463775883492291e-03 2.584189110047615309e-03 -6.808038638395988722e-05
4.650000000000000000e+02 -4.788156706751854098e-03 2.688719680726309093e-03 -5.518995204368218755e-05
4.750000000000000000e+02 -4.768371932830312541e-03 2.685226816163601305e-03 -4.935516145395982507e-05
4.850000000000000000e+02 -4.605854806138674415e-03 2.491152144524230640e-03 -4.147208057622518159e-05
4.950000000000000000e+02 -4.373381225969094968e-03 2.279645623639265078e-03 -2.242333160432430686e-05
5.050000000000000000e+02 -4.173766648986419053e-03 2.477706209482306594e-03 -2.110578098338266212e-05
5.150000000000000000e+02 -4.275634760142529162e-03 2.406661055553632918e-03 -3.666757240975591296e-05
5.250000000000000000e+02 -4.496896319789590001e-03 2.045972443367473012e-03 -5.089953371541368316e-05
5.350000000000000000e+02 -4.508896237340007974e-03 2.454110246926256584e-03 -3.835192039107171268e-05
5.450000000000000000e+02 -3.944388898619923325e-03 2.598332607393833652e-03 -2.633298967714998989e-05
5.550000000000000000e+02 -3.804025668156184835e-03 2.464688899196018895e-03 -2.463909089590504944e-05
5.650000000000000000e+02 -3.677619165740877646e-03 2.310464315007828336e-03 -3.306193028734675035e-05
5.750000000000000000e+02 -3.880174239516009579e-03 2.234932485574871782e-03 -1.885653342829539801e-05
5.850000000000000000e+02 -4.147104592103113482e-03 2.847742829893533563e-03 -1.806684904552062997e-05
5.950000000000000000e+02 -3.976400504403188214e-03 2.725696223283142518e-03 -1.351335982776792445e-05
6.050000000000000000e+02 -3.220251173709968648e-03 2.519845177832401740e-03 -1.279232867840402832e-05
6.150000000000000000e+02 -3.181613974741796195e-03 2.502825914109984076e-03 -2.374771063701041683e-05
