# z, u, v, w, u_mag
0.000000000000000000e+00 3.924499325999609045e+00 1.370744261383606277e+00 -1.692114448123645254e-02 4.157032729606302546e+00
1.041666700000000034e+01 5.621803000937674710e+00 1.957085121966030794e+00 1.603845547561240023e-02 5.952739569981764234e+00
2.083333299999999966e+01 6.454833569918513092e+00 2.210444279945315671e+00 -1.434852147651999831e-02 6.822840039907025478e+00
3.125000000000000000e+01 6.819978968895110683e+00 2.308906711326795591e+00 1.236007605155749894e-02 7.200230281682769906e+00
4.166666699999999679e+01 7.097162822932028270e+00 2.369994388848530864e+00 -1.048397162726736297e-02 7.482426307825766010e+00
5.208333300000000321e+01 7.315889613103317757e+00 2.411577490960059134e+00 9.094327129568249499e-03 7.703118169469047594e+00
6.250000000000000000e+01 7.503165725729021851e+00 2.438631354013588659e+00 -7.875872397577686826e-03 7.889517147322698598e+00
7.291666700000000390e+01 7.669496058350439682e+00 2.460814866278747015e+00 6.870172818869474743e-03 8.054615248069021405e+00
8.333333299999999610e+01 7.819367525701392374e+00 2.474912029858427953e+00 -5.982946701881251307e-03 8.201690914267784294e+00
9.375000000000000000e+01 7.961773786398785191e+00 2.483084554862327931e+00 5.220164331056801992e-03 8.339998680005791698e+00
1.041666670000000039e+02 8.091196386886498004e+00 2.489242645188250780e+00 -4.568250637342559199e-03 8.465447937746873208e+00
1.145833329999999961e+02 8.218292289109289328e+00 2.492402803541385659e+00 4.010930922736872378e-03 8.587922680829224831e+00
1.250000000000000000e+02 8.336197341450503728e+00 2.491724727625478586e+00 -3.523556754219995656e-03 8.700625876873393949e+00
1.354166669999999897e+02 8.451830451306806324e+00 2.488596169849673689e+00 3.086821336611661297e-03 8.810593532940528050e+00
1.458333330000000103e+02 8.559562538102845508e+00 2.483394480056906328e+00 -2.696531954427698607e-03 8.912539832088008041e+00
1.562500000000000000e+02 8.664509396001411901e+00 2.475167684860393624e+00 2.353250860771345133e-03 9.011114452683615994e+00
1.666666669999999897e+02 8.759705005881189166e+00 2.463934582267381490e+00 -2.054400073058384926e-03 9.099637884900298346e+00
1.770833330000000103e+02 8.855056246294186195e+00 2.454259895773589051e+00 1.801805500673146895e-03 9.188874577854424075e+00
1.875000000000000000e+02 8.943599994127321651e+00 2.440658249349257680e+00 -1.582983046333013427e-03 9.270641620238921021e+00
1.979166669999999897e+02 9.034232689200193178e+00 2.425245099468869459e+00 1.403052398299569660e-03 9.354099424512609673e+00
2.083333330000000103e+02 9.118922521511132473e+00 2.406904175668468149e+00 -1.256979348703557648e-03 9.431221407864962103e+00
2.187500000000000000e+02 9.203999748690870675e+00 2.388231764800519574e+00 1.122599957123990907e-03 9.508799272070815434e+00
2.291666669999999897e+02 9.284216314906283074e+00 2.367965250852354320e+00 -9.968949493718039494e-04 9.581436896677647752e+00
2.395833330000000103e+02 9.362566446937677256e+00 2.346243270893465738e+00 8.854623753212890764e-04 9.652072769285346965e+00
2.500000000000000000e+02 9.435498839684882455e+00 2.322959876991429251e+00 -7.882262948300712167e-04 9.717241458619183092e+00
