# f, Suu, Svv, Sww
0.000000000000000000e+00 3.467193016735166111e-01 5.975700232308858717e-02 3.407130322136867756e-02
4.165798791918350411e-04 1.696929716873592398e+01 2.668248078231245657e+00 9.392208522974296869e-01
8.331597583836700821e-04 9.245569434903737616e+00 1.843047450072002658e+00 1.033851439486937585e+00
1.249739637575505123e-03 9.777188528780644816e+00 2.473866659483347163e+00 1.059736093201106844e+00
1.666319516767340164e-03 7.387533895019109842e+00 1.125703441559826379e+00 1.165997292520276396e+00
2.082899395959175205e-03 7.680068931902600760e+00 1.754502693520561429e+00 8.966207288331011771e-01
2.499479275151010246e-03 1.200098717601767184e+01 1.982108486158609129e+00 9.701194939724901989e-01
2.916059154342845287e-03 6.226437687092941431e+00 1.859523739541870668e+00 5.063168695480231296e-01
3.332639033534680328e-03 4.336554342186095035e+00 1.576242207769969150e+00 6.465835668735988584e-01
3.749218912726515369e-03 3.241809021900842414e+00 8.616915303708175822e-01 8.702607508661404090e-01
4.165798791918350411e-03 6.378502582356682105e+00 1.785936315580813671e+00 6.815962192058532265e-01
4.582378671110185452e-03 5.301421088097220569e+00 1.571131220377539384e+00 8.392481125030182287e-01
4.998958550302020493e-03 4.046837916966474324e+00 2.083504228888730658e+00 4.391559009140046932e-01
5.415538429493855534e-03 3.851266173146752791e+00 1.655049389991519737e+00 8.883858726806698192e-01
5.832118308685690575e-03 3.199380938973076738e+00 1.593665455948813259e+00 7.162806005772696105e-01
6.248698187877525616e-03 5.335766030526340131e+00 1.631568695117315837e+00 1.272810602535618951e+00
6.665278067069360657e-03 5.122429412445464791e+00 1.616475087664789534e+00 6.613548083059579419e-01
7.081857946261195698e-03 4.961831129066427870e+00 1.822210187812113968e+00 8.292605729251015800e-01
7.498437825453030739e-03 6.095634211036268013e+00 1.563114786634506537e+00 1.046934294785202724e+00
7.915017704644864913e-03 3.785513957525198592e+00 1.301942124494613218e+00 1.222005211014610460e+00
8.331597583836700821e-03 4.909717056852516137e+00 1.632755981687885161e+00 9.496866230913197926e-01
8.748177463028534995e-03 5.195907623702674449e+00 1.420090477850285859e+00 1.201594702789340774e+00
9.164757342220370903e-03 2.530039060879135437e+00 1.535374504249386263e+00 4.844330809345416267e-01
9.581337221412205077e-03 2.739288436855664255e+00 1.224243049620816537e+00 6.856179050138803133e-01
