# f, Suu, Svv, Sww
0.000000000000000000e+00 3.794094923947641806e-01 1.434565244057864064e-01 9.598872498742900758e-03
4.165798791918350411e-04 1.420291724652743959e+01 3.329494964964089476e+00 3.522204744078348271e-01
8.331597583836700821e-04 1.767440018784180822e+01 3.096861155237381258e+00 3.802109701402574538e-01
1.249739637575505123e-03 1.777812443537972342e+01 4.627265350329129667e+00 3.376079128109286120e-01
1.666319516767340164e-03 1.149859375832167885e+01 4.763413536398620529e+00 4.592506680322503976e-01
2.082899395959175205e-03 1.268092455985665268e+01 3.419280799703965368e+00 4.025739569852728739e-01
2.499479275151010246e-03 2.569061462685667507e+01 4.190582807955502531e+00 4.319006209561724319e-01
2.916059154342845287e-03 1.019319510645176408e+01 1.995578065773339516e+00 2.869572304579343092e-01
3.332639033534680328e-03 1.280096450961617371e+01 4.051152856508323019e+00 2.746247944827507337e-01
3.749218912726515369e-03 1.512368141557546686e+01 3.541818181558224587e+00 2.903578564919377936e-01
4.165798791918350411e-03 1.195792546227755082e+01 3.731554136768600038e+00 3.201951508669880209e-01
4.582378671110185452e-03 1.887527254066781879e+01 4.852619750717241942e+00 4.313931713833422110e-01
4.998958550302020493e-03 9.985936088532717747e+00 2.765686658235810391e+00 4.489652392532894609e-01
5.415538429493855534e-03 1.005421394981951622e+01 2.440006798364026785e+00 2.240860363478876516e-01
5.832118308685690575e-03 1.020681895305228792e+01 3.332504600437153019e+00 3.526864867880987742e-01
6.248698187877525616e-03 9.833502315489406342e+00 4.373064398544460829e+00 2.284767350967397970e-01
6.665278067069360657e-03 8.890665545170419293e+00 2.856433172376096508e+00 4.276380982591914126e-01
7.081857946261195698e-03 8.685506615051828305e+00 2.049638844126922432e+00 3.603462640125841276e-01
7.498437825453030739e-03 1.781652654764108945e+01 3.044694649428224320e+00 3.785183500881735275e-01
7.915017704644864913e-03 1.159967150527613811e+01 3.165607038920756899e+00 2.821090397811397144e-01
8.331597583836700821e-03 1.611911876625967110e+01 3.021126444819761669e+00 6.027013253346716892e-01
8.748177463028534995e-03 1.053832022563284099e+01 2.635700899413516929e+00 3.946243639458979491e-01
9.164757342220370903e-03 9.708490610290104073e+00 2.244311519401060995e+00 4.419303525474896355e-01
9.581337221412205077e-03 6.935731490723147097e+00 2.159665528066129880e+00 2.748035883419741032e-01
9.997917100604040985e-03 7.536597441711164080e+00 1.997972333683067037e+00 4.509731169083248670e-01
1.041449697979587516e-02 6.993152693076190474e+00 2.741493440404082715e+00 5.421327452200227492e-01
1.083107685898771107e-02 1.112146871447876428e+01 1.469487780913729669e+00 3.077243872646284184e-01
1.124765673817954524e-02 1.080929683358889015e+01 2.058501111374932080e+00 3.973793908075423098e-01
1.166423661737138115e-02 9.423004527487554682e+00 4.113076656660954455e+00 4.277895145303973190e-01
1.208081649656321532e-02 7.040597446989559138e+00 2.118825659900879899e+00 3.587073943710981094e-01
1.249739637575505123e-02 7.983228928148859538e+00 3.739832181684045853e+00 4.314060903002909786e-01
1.291397625494688541e-02 8.649910697412160232e+00 1.832761561594926869e+00 4.134291294365486924e-01
1.333055613413872131e-02 6.238036099652357613e+00 2.019099077283566857e+00 2.319992236064094548e-01
1.374713601333055549e-02 6.125195344648564522e+00 2.494956422460657741e+00 2.656717482025856003e-01
1.416371589252239140e-02 7.443857587409744347e+00 2.353316506708046596e+00 4.797935931481779881e-01
1.458029577171422557e-02 5.126127776312581652e+00 2.333649954117822389e+00 1.997168014022297211e-01
1.499687565090606148e-02 5.983236105085330436e+00 2.065025452753795676e+00 2.640107736166160679e-01
1.541345553009789565e-02 4.870251820878582549e+00 1.903432726124202334e+00 3.495187142142082148e-01
1.583003540928972983e-02 7.020416742646730768e+00 2.354387743330891070e+00 2.587774981421384068e-01
1.624661528848156747e-02 4.343298645656694212e+00 3.204812582202931193e+00 3.387687148809763737e-01
1.666319516767340164e-02 5.814474240107610825e+00 2.053986854837033249e+00 3.363460743302215672e-01
1.707977504686523582e-02 5.780749712159828135e+00 1.799135604312289693e+00 3.930928819290813725e-01
1.749635492605706999e-02 4.498078841918289328e+00 2.174699659339414115e+00 2.251418204125663902e-01
1.791293480524890763e-02 3.269484085771789061e+00 1.807576885423288759e+00 2.178643440231756712e-01
1.832951468444074181e-02 3.853524605387843582e+00 2.473007239642755817e+00 2.304599852283747419e-01
1.874609456363257598e-02 6.873260741389476181e+00 1.755453719112484157e+00 4.103455710772136444e-01
1.916267444282441015e-02 6.683870727807069478e+00 2.126607250904401170e+00 4.651295046427970092e-01
1.957925432201624780e-02 4.919128227283739996e+00 2.789792767513351368e+00 3.201589398357118643e-01
1.999583420120808197e-02 3.421871439668150661e+00 1.691562959613229999e+00 3.957597511891305375e-01
2.041241408039991614e-02 2.764811386570481311e+00 1.340631787530403018e+00 4.315429578143392675e-01
2.082899395959175032e-02 2.995160910418584344e+00 2.534531043661307326e+00 1.573200345957294355e-01
2.124557383878358796e-02 3.639258321989752520e+00 2.008355910851050474e+00 2.724257428926862845e-01
2.166215371797542213e-02 4.477978690515423743e+00 1.004618741453984443e+00 5.597075721632269740e-01
2.207873359716725631e-02 3.171180543650981232e+00 1.301067619728898173e+00 3.120117421640741240e-01
2.249531347635909048e-02 4.402612828716585547e+00 2.367229033328304144e+00 2.731891675516316953e-01
2.291189335555092813e-02 4.464978148573572447e+00 1.356324432495925159e+00 2.533981552552205252e-01
2.332847323474276230e-02 4.245031160657606328e+00 2.393896576820806033e+00 2.612450438986902435e-01
2.374505311393459647e-02 3.888611540638260866e+00 1.119031499447584288e+00 2.161306061057896577e-01
2.416163299312643065e-02 3.908139639314567759e+00 1.922494378110795044e+00 3.459948486912811649e-01
2.457821287231826829e-02 3.074776742014331266e+00 1.657137115109171166e+00 4.754008886156506075e-01
2.499479275151010246e-02 5.405890300142175420e+00 1.364510125344535529e+00 3.629729751649718450e-01
2.541137263070193664e-02 3.937788084677509293e+00 1.984246668369417543e+00 4.098491805851505188e-01
2.582795250989377081e-02 3.116644872781465736e+00 2.722262669535294055e+00 3.520121832439501164e-01
2.624453238908560845e-02 3.596802201241897645e+00 1.369544847295448342e+00 3.128395981092969014e-01
2.666111226827744263e-02 3.674028417906216593e+00 1.606879660282448885e+00 3.585639759532300852e-01
2.707769214746927680e-02 2.557832630848516420e+00 1.746298804841239560e+00 3.946744304149853999e-01
2.749427202666111097e-02 2.776811932728061816e+00 2.261153117890042807e+00 2.974335311996594844e-01
2.791085190585294862e-02 3.346758076218740996e+00 2.172295976148792995e+00 3.139058517427379957e-01
2.832743178504478279e-02 3.274877041901723906e+00 1.980239344785322153e+00 3.457304221662916288e-01
2.874401166423661697e-02 3.254027270411925521e+00 1.458789582700944942e+00 3.606921491985498607e-01
2.916059154342845114e-02 3.371804452972245958e+00 2.025876962833549566e+00 3.711745295193395466e-01
2.957717142262028878e-02 2.494937464986400233e+00 1.852947118395354087e+00 3.387489461463550899e-01
2.999375130181212296e-02 2.729783871786165772e+00 1.538985867233208404e+00 2.180806532520301044e-01
3.041033118100395713e-02 1.917837121507163678e+00 1.719817458257963505e+00 2.668815236550725611e-01
3.082691106019579130e-02 3.652208152513441330e+00 2.302890356968204877e+00 3.347527830552854966e-01
3.124349093938762895e-02 2.730777524487352892e+00 1.746787731550740963e+00 3.189423827676810541e-01
3.166007081857945965e-02 2.574148582418593012e+00 1.760721159217713883e+00 1.571901882272311313e-01
3.207665069777129729e-02 3.220079358618197940e+00 1.336709471058082910e+00 3.940774429447519989e-01
3.249323057696313494e-02 3.758871300813412919e+00 2.959311275444440170e+00 3.214918261874353256e-01
3.290981045615496564e-02 2.256671141474715814e+00 2.483547090711576200e+00 2.969193362652786106e-01
3.332639033534680328e-02 2.784418571449956747e+00 2.066607703303009025e+00 4.496542611123648947e-01
3.374297021453864093e-02 3.459655523044763648e+00 1.213485878559600550e+00 4.077681243244596354e-01
3.415955009373047163e-02 2.346862378016506323e+00 1.615677368615424880e+00 2.956662376890056287e-01
3.457612997292230927e-02 2.284227208809845866e+00 1.878751420164118002e+00 3.116402530541695359e-01
3.499270985211413998e-02 3.802132980436325305e+00 1.263253101867019668e+00 4.370117744862984099e-01
3.540928973130597762e-02 3.080545394497235634e+00 2.041516045393201750e+00 4.101680782031638106e-01
3.582586961049781527e-02 3.041156757675434807e+00 1.742458485911749788e+00 2.392681121587132698e-01
3.624244948968964597e-02 2.027927018276147297e+00 1.923605309644686123e+00 3.181597917372794293e-01
3.665902936888148361e-02 2.424032180431582528e+00 1.824854162124600387e+00 2.356045727500812037e-01
3.707560924807332126e-02 1.970215488972235640e+00 1.663428237729399628e+00 3.225018068328096565e-01
3.749218912726515196e-02 2.755521547903936330e+00 1.013184456876244477e+00 3.094085527269915259e-01
3.790876900645698960e-02 2.097465682623960603e+00 1.516358696507100756e+00 3.875719803380740514e-01
3.832534888564882031e-02 1.961292682013092703e+00 1.462083200031693009e+00 2.993716910126092978e-01
3.874192876484065795e-02 3.207839875340047442e+00 2.230588272888177848e+00 3.547693132360013601e-01
3.915850864403249559e-02 1.785548155760110500e+00 1.080427146110236158e+00 1.946809402454418858e-01
3.957508852322432630e-02 2.451030182247187383e+00 2.399880086253861400e+00 3.230645134704061561e-01
3.999166840241616394e-02 1.878809035320306853e+00 9.635018783579601953e-01 2.242462352039223950e-01
4.040824828160800158e-02 1.833089673298739619e+00 1.214184273393641211e+00 2.725119977440765839e-01
4.082482816079983229e-02 3.128949385854738807e+00 1.211049180471483799e+00 4.217000413615207277e-01
4.124140803999166993e-02 2.374998367890217565e+00 1.137232326549988848e+00 4.070522562247957388e-01
4.165798791918350064e-02 1.756987300966768473e+00 1.087712644477835777e+00 2.526708382668661490e-01
4.207456779837533828e-02 1.017170163967910712e+00 1.273037630057517466e+00 2.475104867981872681e-01
4.249114767756717592e-02 1.140162311383641436e+00 1.572275870660544195e+00 2.503690639641387161e-01
4.290772755675900663e-02 1.678348195336654358e+00 1.882392195507013533e+00 2.518410386017519431e-01
4.332430743595084427e-02 1.757094383457743270e+00 1.297681552950318951e+00 3.889510590368333021e-01
4.374088731514268191e-02 1.720993987420192717e+00 9.720644710021356660e-01 4.106598593108761186e-01
4.415746719433451262e-02 2.661613977297864864e+00 1.403509052215554664e+00 3.566521566105425034e-01
4.457404707352635026e-02 1.362778294492891895e+00 1.761992931292293507e+00 2.265092700509674373e-01
4.499062695271818096e-02 1.273731619558663875e+00 1.420760815279402456e+00 3.533626023242500414e-01
