# f, Suu, Svv, Sww
0.000000000000000000e+00 1.364515180603581290e-01 4.056807885378919259e-02 2.738276334229542905e-02
4.165798791918350411e-04 5.322745470969855397e+00 1.026981233455418696e+00 1.336510628165328951e+00
8.331597583836700821e-04 5.354092694989644130e+00 1.509496683325780353e+00 1.376456729565168846e+00
1.249739637575505123e-03 5.486820972853077905e+00 1.689720270254498224e+00 5.772609467241234249e-01
1.666319516767340164e-03 5.450298365588976068e+00 8.783098741729913339e-01 7.409213965620682352e-01
2.082899395959175205e-03 4.701648072597271799e+00 1.296107055911676298e+00 7.075318103748393650e-01
2.499479275151010246e-03 4.889680528678099769e+00 1.389934820011986316e+00 1.046107903755390423e+00
2.916059154342845287e-03 5.991831120132037114e+00 1.322840710489621152e+00 6.417899003349641918e-01
3.332639033534680328e-03 4.329504332837766256e+00 1.350356330066573296e+00 5.908694212026652792e-01
3.749218912726515369e-03 1.997529576379587724e+00 1.463697888026456839e+00 5.643860115437777658e-01
4.165798791918350411e-03 4.759012751673832753e+00 1.391420951420420993e+00 7.839703213017401584e-01
4.582378671110185452e-03 3.326520999638336917e+00 1.630678085267072808e+00 8.991595418903125525e-01
4.998958550302020493e-03 3.104388691907394193e+00 1.412227709294399336e+00 5.863236244553219345e-01
5.415538429493855534e-03 2.897078988508687836e+00 1.233559983699649587e+00 1.180565106356722627e+00
5.832118308685690575e-03 2.546758521642956463e+00 9.007330352515854344e-01 5.767108093668980029e-01
6.248698187877525616e-03 4.132477710827472173e+00 1.439541265327431097e+00 1.053281234490610396e+00
6.665278067069360657e-03 4.131633967428498977e+00 1.393374460550498517e+00 7.706079697906522696e-01
7.081857946261195698e-03 2.750353864274413862e+00 1.737745375742067555e+00 8.516404731988342913e-01
7.498437825453030739e-03 2.956123249622524263e+00 1.651305496363671521e+00 8.750444660477663117e-01
7.915017704644864913e-03 2.778860269634429336e+00 1.416944843995636250e+00 9.253906851771438458e-01
8.331597583836700821e-03 5.462940153835778467e+00 1.146248838280062632e+00 1.010490334006273860e+00
8.748177463028534995e-03 2.787986929593234464e+00 1.503300160367287530e+00 7.721479802244315405e-01
9.164757342220370903e-03 3.564675889425370503e+00 2.301192800437033892e+00 8.305082329290368603e-01
9.581337221412205077e-03 1.396773925117753112e+00 7.857195846652901272e-01 1.137742939461663383e+00
9.997917100604040985e-03 3.630004042297041433e+00 1.343692459164689490e+00 6.524956459336421766e-01
1.041449697979587516e-02 3.141091103845503607e+00 1.754208862260645096e+00 7.156665661038261739e-01
1.083107685898771107e-02 1.885038446731428952e+00 1.309002426329260338e+00 6.577718115713551139e-01
1.124765673817954524e-02 3.082136899498395977e+00 8.399214165517676633e-01 1.007732981295454522e+00
