# f, Suu, Svv, Sww
0.000000000000000000e+00 4.262185806240791908e-01 1.340226351401984373e-01 2.538101677183582719e-02
4.165798791918350411e-04 1.685286248762405137e+01 4.788737119177795876e+00 4.646267683051372166e-01
8.331597583836700821e-04 1.659697402293767254e+01 2.191738268747725815e+00 1.077969896689868978e+00
1.249739637575505123e-03 2.011112116643849035e+01 4.264738177874089153e+00 7.442898119825882564e-01
1.666319516767340164e-03 1.745914092666649253e+01 3.448848559737918595e+00 1.044746721094459208e+00
2.082899395959175205e-03 1.307923874412898790e+01 2.869266638473814357e+00 6.645230706138712806e-01
2.499479275151010246e-03 2.153676673777988526e+01 3.317336944612121474e+00 1.006225071680887595e+00
2.916059154342845287e-03 1.046804574500342611e+01 1.375590812522778705e+00 6.958639987733817867e-01
3.332639033534680328e-03 1.741300347210122723e+01 4.572974066449154940e+00 6.681247285829868821e-01
3.749218912726515369e-03 1.507431837587812673e+01 3.959780047180136986e+00 8.122151638804047113e-01
4.165798791918350411e-03 1.537357319006876288e+01 2.624176442430019573e+00 8.514448672811631980e-01
4.582378671110185452e-03 1.845050869452765951e+01 2.881887447608798780e+00 1.041066460004064886e+00
4.998958550302020493e-03 5.940291146088250152e+00 1.969452153246136872e+00 8.859242477905900914e-01
5.415538429493855534e-03 8.556723676641162513e+00 2.374598641382491326e+00 7.310898378426343713e-01
5.832118308685690575e-03 1.376046982555180875e+01 2.509410854724552387e+00 7.849838972471486764e-01
6.248698187877525616e-03 1.014472224552329926e+01 2.852948832542324897e+00 5.523409516730349855e-01
6.665278067069360657e-03 1.050748854485859773e+01 4.131710333120879319e+00 8.993059134049866676e-01
7.081857946261195698e-03 9.042615164072042688e+00 1.846661479628246783e+00 7.999167748868450944e-01
7.498437825453030739e-03 1.685993209319717323e+01 2.256429227083394107e+00 7.099840167162901894e-01
7.915017704644864913e-03 8.603022210676236625e+00 2.481693731503352929e+00 5.640504589798644997e-01
8.331597583836700821e-03 1.177073218855123393e+01 2.624221013633437405e+00 8.030867160158741136e-01
8.748177463028534995e-03 6.938295079315865088e+00 1.839938899822837204e+00 7.533425227428129922e-01
9.164757342220370903e-03 7.905118559383104149e+00 2.091246924095931714e+00 7.750280668995030986e-01
9.581337221412205077e-03 6.175570580039586588e+00 2.443056192998446452e+00 5.078659933068724319e-01
9.997917100604040985e-03 6.218601355228152272e+00 1.479409042013552389e+00 8.187866276809432353e-01
1.041449697979587516e-02 6.674816119856520125e+00 2.686009395922104748e+00 7.294699886702216141e-01
1.083107685898771107e-02 8.215303783035103891e+00 1.133329221505768647e+00 6.778415788134395381e-01
1.124765673817954524e-02 7.429303979564025440e+00 1.100179073628973603e+00 1.016517932549837688e+00
1.166423661737138115e-02 5.298480051532518331e+00 1.915290960140713983e+00 6.995340646036800614e-01
1.208081649656321532e-02 6.357206359017470554e+00 2.403586028650186446e+00 6.674855368300895986e-01
1.249739637575505123e-02 5.760346717600871358e+00 3.193362311667039322e+00 4.794101776770399725e-01
1.291397625494688541e-02 5.879344048303496884e+00 2.535189210547742711e+00 7.945677770122587802e-01
1.333055613413872131e-02 5.567267917201998984e+00 2.082229494345031906e+00 5.728845251761340851e-01
1.374713601333055549e-02 5.611525942251340382e+00 2.282799324688928877e+00 5.939760377054138507e-01
1.416371589252239140e-02 6.434656791145063615e+00 1.767831963214637092e+00 6.376904662610648478e-01
1.458029577171422557e-02 6.834189837446633220e+00 3.250439079040414736e+00 6.061739792229153823e-01
1.499687565090606148e-02 7.195927063517659761e+00 1.402766315263667574e+00 4.063680506481168742e-01
1.541345553009789565e-02 6.174397790941323905e+00 1.751836229022811331e+00 4.378486050552161668e-01
1.583003540928972983e-02 8.422241473704737302e+00 3.303822529594662605e+00 5.102485944162119536e-01
1.624661528848156747e-02 5.081132458844320077e+00 4.105906201832910440e+00 5.130989577100166787e-01
1.666319516767340164e-02 5.547742506152100184e+00 2.194214459322255895e+00 4.898901027445494161e-01
1.707977504686523582e-02 6.890064983963005041e+00 1.707873934010606387e+00 5.169007696659139173e-01
1.749635492605706999e-02 2.561691130773592118e+00 1.787156459121571839e+00 4.883545030700192080e-01
1.791293480524890763e-02 3.855087357824666938e+00 2.234016035923217292e+00 6.584218391265276304e-01
1.832951468444074181e-02 6.331798866628489009e+00 2.770238019419280828e+00 5.886523520360923412e-01
1.874609456363257598e-02 4.822811526510847102e+00 2.369776851783392146e+00 6.751205778492903598e-01
1.916267444282441015e-02 3.918178059484584086e+00 3.041681109795837834e+00 5.197310793335424561e-01
1.957925432201624780e-02 4.799312199952016300e+00 3.574238653711421687e+00 4.710581561873932177e-01
1.999583420120808197e-02 3.997961814588181895e+00 1.340822239248235404e+00 7.225933005189159042e-01
2.041241408039991614e-02 3.244669857482248343e+00 1.864602657786917472e+00 8.631301701390080572e-01
2.082899395959175032e-02 3.470251006766739366e+00 1.675302598119137176e+00 4.267277699397908353e-01
2.124557383878358796e-02 3.812738421774101383e+00 2.756784138427053055e+00 5.232252973424910136e-01
2.166215371797542213e-02 3.972180223856017545e+00 1.821998312831558886e+00 7.525966499996528114e-01
2.207873359716725631e-02 2.947831792086970548e+00 2.125902375341295780e+00 5.326326694790346483e-01
2.249531347635909048e-02 3.974637953016093128e+00 2.757675919495069294e+00 7.477372819968736151e-01
2.291189335555092813e-02 3.490882760617301628e+00 1.564097944408660457e+00 4.625986935696803637e-01
2.332847323474276230e-02 3.051165819387243960e+00 2.496245503341381955e+00 5.383025459081394182e-01
2.374505311393459647e-02 4.478007496750445959e+00 2.782548992154750156e+00 7.121452748317552706e-01
2.416163299312643065e-02 3.820783857395121608e+00 2.088930216426889697e+00 5.223840409105476867e-01
2.457821287231826829e-02 2.912701194448887865e+00 2.838778214665788724e+00 9.432486550255221314e-01
2.499479275151010246e-02 3.504933956071265566e+00 1.056947727993550634e+00 7.691117106213485322e-01
2.541137263070193664e-02 1.808174165859827820e+00 1.830024197999281510e+00 5.423890440470748864e-01
