# f, Suu, Svv, Sww
3.388888888888889200e-02 1.517261959191666287e+00 9.481788256614155364e-01 3.090106356776947671e-01
3.444444444444444420e-02 1.991597970369012316e+00 9.815751051377761272e-01 4.922565843516328310e-01
3.500000000000000333e-02 1.607671249422740090e+00 8.252618372898596899e-01 4.362428247360137235e-01
3.555555555555555552e-02 1.086280047398998416e+00 1.636688502356305808e+00 3.905159460661599136e-01
3.611111111111110772e-02 1.119985878743575691e+00 5.632934680713201914e-01 2.492912297816365363e-01
3.666666666666666685e-02 1.163651822485789245e+00 3.957300591264145129e-01 2.137391275490064801e-01
3.722222222222221905e-02 1.546889949393408958e+00 7.519319601403501308e-01 3.848621447003657825e-01
3.777777777777777818e-02 1.177296954755343350e+00 8.797132018210302995e-01 5.724566890734471558e-01
3.833333333333333037e-02 7.919144078939890363e-01 1.203347401525691751e+00 2.114277222924147992e-01
3.888888888888888951e-02 1.115176593501831626e+00 8.587051325471236618e-01 4.348666274029563961e-01
3.944444444444444170e-02 1.699097227529828391e+00 8.340160221665169349e-01 5.597638477658772871e-01
4.000000000000000083e-02 1.313880522590937572e+00 4.812431840842337216e-01 4.553500006592834382e-01
4.055555555555555303e-02 1.193116475820648503e+00 8.362541125935704089e-01 3.051159313586985222e-01
4.111111111111111216e-02 7.427359232462035221e-01 9.691207022448757868e-01 3.440625061886915526e-01
4.166666666666666435e-02 9.278679042266568811e-01 1.058136039677778140e+00 3.028813306877528033e-01
4.222222222222222349e-02 1.005274677893464474e+00 6.832524465245320977e-01 3.868602397885721467e-01
4.277777777777777568e-02 8.627332392512688797e-01 8.256725979014561956e-01 3.768004353761384984e-01
4.333333333333333481e-02 8.153007005227663750e-01 4.802863364291055093e-01 3.650704575268839958e-01
4.388888888888888701e-02 1.079783852459433646e+00 5.376168898404929397e-01 1.593337088061429208e-01
4.444444444444444614e-02 4.365364824847687841e-01 5.738801493736574999e-01 2.314714761507120078e-01
4.499999999999999833e-02 4.783269508037786277e-01 8.396694333916552289e-01 3.945916601258937506e-01
4.555555555555555747e-02 9.150258731923757161e-01 6.191881668319572096e-01 3.587435487628489184e-01
4.611111111111110966e-02 7.598288588821997536e-01 8.505921935892298835e-01 3.420620372010738652e-01
4.666666666666666879e-02 1.217813108804037814e+00 7.528064484161134384e-01 3.263696753809369744e-01
4.722222222222222099e-02 7.948304864774190515e-01 8.920784712291421892e-01 2.624791273436041239e-01
4.777777777777778012e-02 1.395409916585254706e+00 8.089712775923887378e-01 2.843937764047614336e-01
4.833333333333333232e-02 7.138142749343583393e-01 7.760620374964900536e-01 2.151875279293352650e-01
4.888888888888889145e-02 6.292192137051508816e-01 5.474647269011083672e-01 3.083433786521600495e-01
4.944444444444444364e-02 4.533605769375304573e-01 5.472171697956698111e-01 2.699953533850641962e-01
5.000000000000000278e-02 4.548922284173428920e-01 6.308118187154890810e-01 1.687736651334919291e-01
5.055555555555555497e-02 4.774427937711008263e-01 5.744039777720595374e-01 2.706107779034470084e-01
5.111111111111111410e-02 6.135871109352410979e-01 7.726259699558701843e-01 1.910485373895110528e-01
5.166666666666666630e-02 5.249878313024320953e-01 4.445189978881963766e-01 2.454475586595117609e-01
5.222222222222222543e-02 7.992494131461841400e-01 5.517839849715419076e-01 2.235398743853762027e-01
5.277777777777777762e-02 8.476610766318801726e-01 7.263306223112473425e-01 1.986363537290173065e-01
5.333333333333333676e-02 2.999492500311952137e-01 7.114706786514519710e-01 3.066383759822259858e-01
5.388888888888888895e-02 6.803989081273229544e-01 5.409724319495303746e-01 2.493950385030125338e-01
5.444444444444444114e-02 1.031976178944796541e+00 6.622791420300714327e-01 3.097583987887617685e-01
5.500000000000000028e-02 6.493889196928059881e-01 7.207688745133884467e-01 2.441822191281768639e-01
5.555555555555555247e-02 3.622978473838205926e-01 3.885504179143186576e-01 2.541258600900396236e-01
5.611111111111111160e-02 4.047062353938761792e-01 8.189073413123664213e-01 2.063681909016237548e-01
5.666666666666666380e-02 3.048437845613389263e-01 4.913775307938668124e-01 1.257835753047688021e-01
5.722222222222222293e-02 2.960751555970801974e-01 5.850977545594688856e-01 1.497755828049575633e-01
5.777777777777777513e-02 3.946600644586140128e-01 6.176197848026077075e-01 2.258106462877108589e-01
5.833333333333333426e-02 4.773046504599658957e-01 5.674606766578997874e-01 1.871771104934921159e-01
5.888888888888888645e-02 3.343779846390431687e-01 6.361557354378732931e-01 1.531476842803865535e-01
5.944444444444444559e-02 6.493016716671476951e-01 3.527949005216056699e-01 2.967667427096376542e-01
5.999999999999999778e-02 4.316080357312869209e-01 3.751029269753360929e-01 1.178722067202427615e-01
6.055555555555555691e-02 3.141365117166513010e-01 6.419044446711439367e-01 1.235110488954954955e-01
6.111111111111110911e-02 3.031155857598955006e-01 3.571016620668746033e-01 2.465339571383917683e-01
6.166666666666666824e-02 3.606639610142530206e-01 3.255907484102078531e-01 1.465813620157653818e-01
6.222222222222222043e-02 4.138478803211247392e-01 3.235350503822157497e-01 1.139063434935315977e-01
6.277777777777777957e-02 4.160700059463417477e-01 4.143827361367398154e-01 3.046344226153749890e-01
6.333333333333333870e-02 4.341219561792846182e-01 4.616975581419292540e-01 2.728630207383269668e-01
6.388888888888888395e-02 4.298091066956816753e-01 2.747437576659733649e-01 1.984276688195752980e-01
6.444444444444444309e-02 3.189355553071360760e-01 2.397976263331286773e-01 1.375891575063896421e-01
6.500000000000000222e-02 2.750570165382045240e-01 4.916935220045866584e-01 1.699552449210112448e-01
6.555555555555556135e-02 2.139863970216963340e-01 5.503286796933973823e-01 2.196400271833878481e-01
6.611111111111110661e-02 4.483030512689140656e-01 2.178239614441121463e-01 1.835075841724362333e-01
6.666666666666666574e-02 2.632554167911200782e-01 2.126561760319901628e-01 1.250354357625014790e-01
6.722222222222222487e-02 2.512832781553117623e-01 2.943030921720170001e-01 2.863030263795857677e-01
6.777777777777778401e-02 1.407508830104879927e-01 2.945905116116418476e-01 2.309597612137756495e-01
6.833333333333332926e-02 3.600261236782180130e-01 4.681327587128810697e-01 1.806017608695658083e-01
6.888888888888888840e-02 3.712304935757441138e-01 4.634792667447069081e-01 1.751412930065236184e-01
6.944444444444444753e-02 2.930431364554207385e-01 3.317232191076713299e-01 1.315408991905514524e-01
7.000000000000000666e-02 3.067329325309280375e-01 4.673664387371403994e-01 1.771043136312825395e-01
7.055555555555555192e-02 3.657065619585073701e-01 4.034367589425561507e-01 2.086801005708691648e-01
7.111111111111111105e-02 2.095094739684246754e-01 2.228155513148147859e-01 1.491211568385917841e-01
7.166666666666667018e-02 1.965207847201948244e-01 3.291263391902734536e-01 2.013034537140914182e-01
7.222222222222221544e-02 1.917261578990512583e-01 3.698796257032586077e-01 1.712085550872204376e-01
7.277777777777777457e-02 1.811852515443101996e-01 2.805428825300655959e-01 1.717893134559172474e-01
7.333333333333333370e-02 2.296719401750906275e-01 2.078081547233846249e-01 1.592925681476492772e-01
7.388888888888889284e-02 2.560041157215269259e-01 3.892672254836967993e-01 1.173953383550054297e-01
7.444444444444443809e-02 2.080617643372583703e-01 3.003384302160340691e-01 1.271160484889320985e-01
7.499999999999999722e-02 1.880503882134386961e-01 2.062432617014964553e-01 8.403159197131082614e-02
7.555555555555555636e-02 1.702349881252699371e-01 1.385426291872731142e-01 1.519184866994016392e-01
7.611111111111111549e-02 1.236242547089052846e-01 3.772372557201738030e-01 1.571985739375467150e-01
7.666666666666666075e-02 1.554012533488793868e-01 2.760613145353245645e-01 2.206723803255361549e-01
7.722222222222221988e-02 1.505784963255705766e-01 1.312479038237941431e-01 1.717992066876317947e-01
7.777777777777777901e-02 1.238189289630185486e-01 2.438275613890132643e-01 1.257966630737121783e-01
7.833333333333333814e-02 1.703199534328309062e-01 1.197861031784549224e-01 1.071194581083289715e-01
7.888888888888888340e-02 1.880896273089820991e-01 1.705828236242366847e-01 9.980947553887506429e-02
7.944444444444444253e-02 1.217482239858057314e-01 2.692151443912711439e-01 1.100540001442903981e-01
8.000000000000000167e-02 9.944116752640008716e-02 2.376058923901933073e-01 7.841647940391260896e-02
8.055555555555556080e-02 1.146673229608533850e-01 1.367320194836482705e-01 6.786054870404334416e-02
8.111111111111110605e-02 1.675956862198431929e-01 1.971040157928718450e-01 1.260276470411503258e-01
8.166666666666666519e-02 2.048566529253081081e-01 1.863884549011494141e-01 9.573189321678357566e-02
8.222222222222222432e-02 9.597904021614261927e-02 2.469456844418815855e-01 9.827607744770397447e-02
8.277777777777778345e-02 1.163050524490789189e-01 1.620746979998581305e-01 1.259046207202183798e-01
8.333333333333332871e-02 1.066148335993098162e-01 1.493648897212510041e-01 1.242909817346640883e-01
8.388888888888888784e-02 1.066840612109424685e-01 9.005385504218994808e-02 1.109676921681922446e-01
8.444444444444444697e-02 5.898425122549878774e-02 6.514152464076175542e-02 7.138065202041396495e-02
8.500000000000000611e-02 1.406868043994901341e-01 1.104403140772626662e-01 1.467998244374644212e-01
8.555555555555555136e-02 1.061337844530718111e-01 1.782588572774629898e-01 6.084941582501209034e-02
8.611111111111111049e-02 6.722074825715890212e-02 1.219223693889235072e-01 6.613322187192831325e-02
8.666666666666666963e-02 6.881791756667615667e-02 9.269812460734327964e-02 7.220913516181404201e-02
8.722222222222222876e-02 7.602182587919747991e-02 1.581372070847665567e-01 1.053837259572904528e-01
8.777777777777777402e-02 7.669592683058056026e-02 1.346801856758427784e-01 5.577539541860458000e-02
8.833333333333333315e-02 8.585227106191191393e-02 1.762802493645726221e-01 4.030393067784754368e-02
8.888888888888889228e-02 6.640922539391398705e-02 9.587975119158148596e-02 1.252561110489848750e-01
8.944444444444443754e-02 7.173342119777795234e-02 9.758852323582455079e-02 8.332165199998702032e-02
8.999999999999999667e-02 6.964521737613185715e-02 9.697006278612321784e-02 5.892950963785324736e-02
9.055555555555555580e-02 9.032330706560430522e-02 1.273378048552195885e-01 2.956927310623898991e-02
9.111111111111111494e-02 6.365833666986163430e-02 1.060176467273749451e-01 6.126492662932243177e-02
9.166666666666666019e-02 1.017703551234077353e-01 1.238911737197563034e-01 6.106019728711267053e-02
9.222222222222221932e-02 5.592194567588980314e-02 9.456232344001778978e-02 4.993664372946109153e-02
9.277777777777777846e-02 9.187865689046453843e-02 9.226816264176684879e-02 9.754654735723222725e-02
9.333333333333333759e-02 6.996718802669464610e-02 6.205821462059189775e-02 4.414155483120534018e-02
9.388888888888888284e-02 5.523179378949019669e-02 9.345626799766035275e-02 5.722735588974656173e-02
9.444444444444444198e-02 4.647720383215003803e-02 7.657875231517638492e-02 6.302759084652624633e-02
9.500000000000000111e-02 5.309005706687679182e-02 6.257952158856411318e-02 5.205679558116398098e-02
9.555555555555556024e-02 3.412452865173055266e-02 5.755331070666369619e-02 4.254823490978026923e-02
9.611111111111110550e-02 6.907845805327175737e-02 4.912548379739813120e-02 4.124719247468849187e-02
9.666666666666666463e-02 8.203921782716711020e-02 6.730086840021287653e-02 4.368040519788898846e-02
9.722222222222222376e-02 4.456527629504694610e-02 4.049243330777323874e-02 4.707397389731633741e-02
9.777777777777778290e-02 4.680162659638178319e-02 7.721346400756842754e-02 5.311101010813826240e-02
9.833333333333332815e-02 5.420038938068342388e-02 6.909400033810272901e-02 4.023711115770359226e-02
9.888888888888888729e-02 6.475584898092832942e-02 6.907040501274441802e-02 5.602258143392138678e-02
9.944444444444444642e-02 4.827133135654247675e-02 4.673632742314473565e-02 5.454640688881373656e-02
1.000000000000000056e-01 5.085312732143421749e-02 4.553804633932666962e-02 4.207922563789426307e-02
1.005555555555555508e-01 4.478719351070789556e-02 3.966033700422542246e-02 4.485230652879206720e-02
1.011111111111111099e-01 3.225550781787451388e-02 5.316201933373897182e-02 4.095079324700476309e-02
1.016666666666666691e-01 3.305529954934394166e-02 7.535231838374166491e-02 4.280025610881853237e-02
1.022222222222222282e-01 3.672808438296668032e-02 2.762533568787392882e-02 2.398656031887742499e-02
1.027777777777777735e-01 3.527809928243802462e-02 4.481169105384601864e-02 4.380469211479338931e-02
1.033333333333333326e-01 2.967088981533834088e-02 4.140786454277491091e-02 2.748431085777412741e-02
1.038888888888888917e-01 3.723780033119922228e-02 5.971315075488838053e-02 3.168624692451738750e-02
1.044444444444444509e-01 3.062657896351246578e-02 5.308880058745663044e-02 2.891366343184486459e-02
1.049999999999999961e-01 2.004042808836323242e-02 2.779901874536481673e-02 5.011752776315080149e-02
1.055555555555555552e-01 2.821207098194229365e-02 3.771453820357226205e-02 2.589551983857817444e-02
1.061111111111111144e-01 4.065913098840014811e-02 5.469916918737557227e-02 2.543293412101200329e-02
1.066666666666666735e-01 2.433883325413747564e-02 3.664234726902532852e-02 4.506211772776314017e-02
1.072222222222222188e-01 4.050112496994014155e-02 4.888318233808550128e-02 2.491585460342684438e-02
1.077777777777777779e-01 4.293726027310603571e-02 3.394920787516419319e-02 3.130667037086459770e-02
1.083333333333333370e-01 2.701815761147688053e-02 2.502558942775033254e-02 4.234689549538979414e-02
1.088888888888888823e-01 2.309626704709057121e-02 2.454051877101680670e-02 2.370497391268263157e-02
1.094444444444444414e-01 3.745168899194786793e-02 3.910820077348264867e-02 3.645395896065779101e-02
1.100000000000000006e-01 2.341218907992289114e-02 3.510397755490299310e-02 2.755701625358537854e-02
1.105555555555555597e-01 5.756913198563111400e-02 3.970590583008502816e-02 3.672977162391286021e-02
1.111111111111111049e-01 2.374096334988155810e-02 2.355349421996027343e-02 2.118441132054299167e-02
1.116666666666666641e-01 1.906976030070333533e-02 2.865731484577125829e-02 2.863203404042059114e-02
1.122222222222222232e-01 3.074870741395667462e-02 2.898817903578353866e-02 2.290598798267882291e-02
1.127777777777777823e-01 2.261208549816354912e-02 1.940418111345480756e-02 2.104022534743680423e-02
1.133333333333333276e-01 2.970835128455420748e-02 1.897051795883568717e-02 2.202095562145914981e-02
1.138888888888888867e-01 2.066046045846704760e-02 1.964880335660264266e-02 1.480315904651675202e-02
1.144444444444444459e-01 1.886069392312370030e-02 2.059640794039453715e-02 1.501997416225830592e-02
1.150000000000000050e-01 1.697447656038585106e-02 1.842340920525142520e-02 2.284724583078778098e-02
1.155555555555555503e-01 1.260726531944606280e-02 1.721498065156145535e-02 1.719410259837402324e-02
1.161111111111111094e-01 1.331522945645233560e-02 1.874173931045791663e-02 2.650131200420316815e-02
1.166666666666666685e-01 1.968866700536817810e-02 1.057729431950487492e-02 1.338358625520482195e-02
1.172222222222222276e-01 8.393630299274059542e-03 1.565708979849451954e-02 1.663006689007751060e-02
1.177777777777777729e-01 1.529816175942243402e-02 1.109107803917476660e-02 2.415574390314029901e-02
1.183333333333333320e-01 2.106417126256825145e-02 2.321531761362679788e-02 1.438290593966388455e-02
1.188888888888888912e-01 1.199502305487392881e-02 1.216718278843954143e-02 1.383660257371615090e-02
1.194444444444444503e-01 9.423837813286563975e-03 1.081785160751471894e-02 1.478605974798367743e-02
1.199999999999999956e-01 1.093946729873635643e-02 1.212573023831787535e-02 1.288365021322725526e-02
1.205555555555555547e-01 1.793881450877429090e-02 1.617832019885124747e-02 9.194816364185006557e-03
1.211111111111111138e-01 9.542279150545231528e-03 1.326920628113234177e-02 8.367114827878170680e-03
1.216666666666666730e-01 1.129351105314784290e-02 9.504145887146691479e-03 1.162576381707637607e-02
1.222222222222222182e-01 1.276454664452073007e-02 6.317615530991867179e-03 1.037136828395348112e-02
1.227777777777777773e-01 1.690624758321881971e-02 1.641940819354326814e-02 1.300267375704876500e-02
1.233333333333333365e-01 1.042180990367861174e-02 1.016869788200155944e-02 1.040636354551523202e-02
1.238888888888888956e-01 1.017681577153517133e-02 8.696471563351231004e-03 1.121960747551447105e-02
1.244444444444444409e-01 1.296704456560400336e-02 1.184571955205560023e-02 1.123714504944835213e-02
1.250000000000000000e-01 5.739874632032350779e-03 5.853939217658384216e-03 8.155970901216072488e-03
1.255555555555555591e-01 5.678962545885024756e-03 3.782308512591780504e-03 7.924953467067612223e-03
1.261111111111111183e-01 6.473323197505348459e-03 8.587275261367145057e-03 5.422584383981639278e-03
1.266666666666666774e-01 7.496036184931595403e-03 6.182026722556624096e-03 7.948648625236115484e-03
1.272222222222222088e-01 6.449269402650180220e-03 7.790753540061576277e-03 4.221554808007810591e-03
1.277777777777777679e-01 3.477636364547728905e-03 3.384509514336827424e-03 4.665568467700712506e-03
1.283333333333333270e-01 4.543537223172870211e-03 4.227376768978918439e-03 4.505381777408244692e-03
1.288888888888888862e-01 1.022181668834989086e-02 7.528296750151791672e-03 6.449159824418839934e-03
1.294444444444444453e-01 6.111383825813923934e-03 8.675564890640263122e-03 3.933890742176024413e-03
1.300000000000000044e-01 4.677685727622761525e-03 6.626470395125261259e-03 9.079428432000564292e-03
1.305555555555555636e-01 4.988767222315919868e-03 4.995991755380737101e-03 3.556333763461202741e-03
1.311111111111111227e-01 6.462983625680360222e-03 4.182422704072479881e-03 4.220936489099020618e-03
1.316666666666666541e-01 5.002647200090483935e-03 5.100803722462939407e-03 6.052160230053432038e-03
1.322222222222222132e-01 5.575009310736324386e-03 6.099136954628247773e-03 7.093075543790234097e-03
1.327777777777777724e-01 3.667174751405516409e-03 4.229495638140890607e-03 4.874883264778065786e-03
1.333333333333333315e-01 4.804957887600901957e-03 4.142935418263592531e-03 5.627705540032238753e-03
1.338888888888888906e-01 3.527364359984589727e-03 7.538168943016273181e-03 4.827334295278037229e-03
1.344444444444444497e-01 6.557168011721803587e-03 2.568765981981032710e-03 4.749894816220298979e-03
1.350000000000000089e-01 4.696268483247137589e-03 3.479044579228946204e-03 5.145509799730009146e-03
1.355555555555555680e-01 5.342401025187103365e-03 4.505191757086745262e-03 3.048271055947058585e-03
1.361111111111110994e-01 2.752947583712619852e-03 2.916389325393966246e-03 3.060310498060194329e-03
1.366666666666666585e-01 3.549014728791492941e-03 2.906491948409322193e-03 2.700782678460140161e-03
1.372222222222222177e-01 2.348448755793422580e-03 2.541165844045359390e-03 2.259708120164920578e-03
1.377777777777777768e-01 4.354554288475890808e-03 4.927304033007497315e-03 3.637709840854713370e-03
1.383333333333333359e-01 3.880895007182767927e-03 3.810126910432926582e-03 2.662663433140620602e-03
1.388888888888888951e-01 4.407185999470679925e-03 2.998764069720319912e-03 2.166737790510004421e-03
1.394444444444444542e-01 2.285453442737502266e-03 1.982576870511113497e-03 1.915629048977636256e-03
1.400000000000000133e-01 1.355222237828229443e-03 1.348005786735459108e-03 1.747299382593884426e-03
1.405555555555555447e-01 2.335639580701888950e-03 2.656708094266348012e-03 1.610963173612877958e-03
1.411111111111111038e-01 3.300535178770940600e-03 2.288411607662656916e-03 1.591195395331686550e-03
1.416666666666666630e-01 1.463408917861154946e-03 1.485220044063167814e-03 2.131918260792188199e-03
1.422222222222222221e-01 2.824879004639873313e-03 2.450773650254452554e-03 2.574965132680628876e-03
1.427777777777777812e-01 1.249628629268772530e-03 1.287983336526829980e-03 2.454849480667118788e-03
1.433333333333333404e-01 1.423696471750412508e-03 1.618320972589977870e-03 1.964782836596990455e-03
1.438888888888888995e-01 2.509264329567200552e-03 2.117216709912893118e-03 1.960284336969151872e-03
1.444444444444444309e-01 1.002774446583813879e-03 8.149966129950520855e-04 1.318231065415559474e-03
1.449999999999999900e-01 1.702875389764263794e-03 1.291241794568047038e-03 2.165552713126342108e-03
1.455555555555555491e-01 1.582114613306196977e-03 1.238836720229039489e-03 1.518956057341516210e-03
1.461111111111111083e-01 1.158966622114101543e-03 6.494037181381984332e-04 1.223845199570733951e-03
1.466666666666666674e-01 1.228469856887366880e-03 8.431206707260665298e-04 9.738162815211134568e-04
1.472222222222222265e-01 1.837964891481572681e-03 9.123662643337179584e-04 1.104988973111632831e-03
1.477777777777777857e-01 2.177711266161574694e-03 1.188780111980066237e-03 1.718968662214420641e-03
1.483333333333333448e-01 1.815769960962902631e-03 1.227665424851272832e-03 1.450238811539706490e-03
1.488888888888888762e-01 1.186665028413903117e-03 8.686013406338677790e-04 1.380652890960380134e-03
1.494444444444444353e-01 7.521170531563937381e-04 6.771127267431320410e-04 9.421823053009874662e-04
1.499999999999999944e-01 1.063749174082999436e-03 5.886562897670313431e-04 1.064365093231748119e-03
1.505555555555555536e-01 1.351471399423726872e-03 1.275325940453818450e-03 8.967862928033498195e-04
1.511111111111111127e-01 5.512080703286273333e-04 1.008111080732955814e-03 7.890402889359482679e-04
1.516666666666666718e-01 9.634388396178757141e-04 5.470968581207107280e-04 6.654444985716245851e-04
1.522222222222222310e-01 7.187695821057238279e-04 7.055713112239938396e-04 5.643904939960403717e-04
1.527777777777777901e-01 7.475584424935380681e-04 7.123400364054679416e-04 5.345248687161282012e-04
1.533333333333333215e-01 1.099271769656204193e-03 8.500898395371659678e-04 7.895664863069877439e-04
1.538888888888888806e-01 7.256244740075308347e-04 5.327752956833258944e-04 7.818728961140905629e-04
1.544444444444444398e-01 7.659493858728267822e-04 1.124322248888488026e-03 5.860859765423855538e-04
1.549999999999999989e-01 7.372136379604013207e-04 6.297603020511810925e-04 5.816562590956891876e-04
1.555555555555555580e-01 6.009304213217244242e-04 5.751016881186635666e-04 3.015314609527092269e-04
1.561111111111111172e-01 3.462733679736108069e-04 3.190583823373178865e-04 2.622708250735010516e-04
1.566666666666666763e-01 6.827138559471311466e-04 4.759229345518319054e-04 3.859846023895029945e-04
1.572222222222222354e-01 5.615018835305924955e-04 4.376750990220030536e-04 3.463045396765999278e-04
1.577777777777777668e-01 6.893491733678291152e-04 4.223282349720714488e-04 3.141299050730424593e-04
1.583333333333333259e-01 3.186061991569537105e-04 2.674155237522545252e-04 4.347012997927188725e-04
1.588888888888888851e-01 5.309818419635366823e-04 5.088497872807475585e-04 3.087997339773310710e-04
1.594444444444444442e-01 6.396672954341723651e-04 3.134716887011458706e-04 4.999572322203552337e-04
1.600000000000000033e-01 2.968320517204591532e-04 3.351754613153815673e-04 2.767453310935431062e-04
1.605555555555555625e-01 5.824056626628971349e-04 3.671696304936251714e-04 2.348670718225792826e-04
