# z, u, v, w, u_mag
7.552083333330000414e+02 1.000392363665431894e+01 1.133849182486007566e-03 5.735196143816000201e-05 1.000392370090980521e+01
7.656250000000000000e+02 1.000365105014572009e+01 1.660607887828363053e-03 3.014921266749473255e-04 1.000365118797632391e+01
7.760416666669999586e+02 1.000318226519798515e+01 1.667240646892146792e-03 -5.098631361703021871e-04 1.000318240413833770e+01
7.864583333330000414e+02 1.000323016505071472e+01 2.257507665337818437e-03 6.602639889125696074e-05 1.000323041978547067e+01
7.968750000000000000e+02 1.000294667529841952e+01 2.707177041011992261e-03 1.578393240208359914e-04 1.000294704163084347e+01
8.072916666669999586e+02 1.000323120778997499e+01 3.048171596379354014e-03 -3.591640168188314081e-04 1.000323167220740572e+01
8.177083333330000414e+02 1.000338831220836333e+01 3.999794073865524900e-03 2.004851782853502441e-04 1.000338911185501800e+01
8.281250000000000000e+02 1.000327965786314621e+01 4.618201238849840677e-03 -1.250840180564740647e-04 1.000328072390259848e+01
8.385416666669999586e+02 1.000380989648024155e+01 4.894453738154814181e-03 1.199062660146057020e-04 1.000381109380787059e+01
8.489583333330000414e+02 1.000307332061248111e+01 5.618294618195905296e-03 -1.495977236340189829e-04 1.000307489838917618e+01
8.593750000000000000e+02 1.000304727541930561e+01 4.945926933730681110e-03 1.425724204244079236e-04 1.000304849815629105e+01
8.697916666669999586e+02 1.000208900034517789e+01 5.153088174882821879e-03 -1.261745651363030451e-04 1.000209032778367479e+01
8.802083333330000414e+02 1.000177345625930947e+01 4.777571243470656384e-03 -3.039220948632909776e-05 1.000177459731623131e+01
8.906250000000000000e+02 1.000120293133799088e+01 4.713508538761230875e-03 7.112205805529799680e-05 1.000120404206245439e+01
9.010416666669999586e+02 1.000092366725712267e+01 4.075031546145919080e-03 -9.686084233581056322e-05 1.000092449747450907e+01
9.114583333330000414e+02 1.000063098837591546e+01 3.500797411266934941e-03 6.926858570370919425e-05 1.000063160111635874e+01
9.218750000000000000e+02 1.000007086257474143e+01 2.732507462499927150e-03 -9.774897103933032430e-05 1.000007123590193991e+01
9.322916666669999586e+02 1.000042070090412061e+01 2.830906368136660699e-03 5.351561962294972886e-05 1.000042110158879893e+01
9.427083333330000414e+02 1.000085949404747510e+01 2.624075665065809734e-03 4.500088666592703008e-05 1.000085983830653547e+01
9.531250000000000000e+02 1.000115936811385353e+01 2.922327357147501414e-03 -1.022487869120718141e-04 1.000115979506420416e+01
9.635416666669999586e+02 1.000205153032489314e+01 3.421089687796741857e-03 1.302055616622642115e-05 1.000205211539758032e+01
9.739583333330000414e+02 1.000237303815253931e+01 3.784082828216824793e-03 6.766753616875959248e-05 1.000237375394679518e+01
9.843750000000000000e+02 1.000266988746435182e+01 4.341253742031103875e-03 -1.227120339541344803e-04 1.000267082953698683e+01
9.947916666669999586e+02 1.000262787221872252e+01 4.468174893727039527e-03 1.679387462625488983e-04 1.000262887018576485e+01
1.005208333329999959e+03 1.000196117728985357e+01 4.071444794116058086e-03 -2.490498241176253183e-04 1.000196200596043816e+01
1.015625000000000000e+03 1.000101570042509458e+01 3.277981059068912212e-03 1.896751474756507125e-05 1.000101623762850700e+01
1.026041666670000041e+03 9.999936614052728601e+00 3.007370448787206278e-03 1.724853988885655424e-04 9.999937066269435348e+00
1.036458333329999959e+03 9.998636802957966196e+00 2.679803013626906594e-03 -3.151560192204167919e-04 9.998637162074123452e+00
1.046875000000000000e+03 9.998152494384950018e+00 2.961226070297715528e-03 2.760850953776390246e-04 9.998152932908949353e+00
1.057291666670000041e+03 9.997724038009815573e+00 3.537962602689121664e-03 -1.527459550967760836e-04 9.997724664011240492e+00
1.067708333329999959e+03 9.997731142833048423e+00 3.926247345452188453e-03 -4.680805975376685195e-05 9.997731913778846291e+00
1.078125000000000000e+03 9.997798441897883137e+00 4.151193864437335151e-03 1.145982810820255236e-04 9.997799303708104546e+00
1.088541666670000041e+03 9.998010441187277664e+00 4.396988414937588741e-03 -1.014506410846072610e-04 9.998011408054951588e+00
1.098958333329999959e+03 9.998669326878719232e+00 4.442446046865169799e-03 1.117916064885914046e-04 9.998670313776338858e+00
1.109375000000000000e+03 9.998799127844444357e+00 4.401810079932171049e-03 -3.295352182250422797e-05 9.998800096757351596e+00
1.119791666670000041e+03 9.999457341972833646e+00 3.919982247614156416e-03 -6.587032409513719311e-05 9.999458110327541505e+00
1.130208333329999959e+03 9.999513822963246312e+00 3.904181790491503910e-03 1.081923752922807016e-04 9.999514585132045497e+00
1.140625000000000000e+03 9.999702026297725865e+00 3.473199615654436016e-03 -1.566141550097718252e-04 9.999702629471459048e+00
1.151041666670000041e+03 9.999676914402492400e+00 3.369732035536063958e-03 1.014056130197165274e-04 9.999677482175519216e+00
1.161458333329999959e+03 9.999284359687406365e+00 3.608854568291214315e-03 -8.488735881279409494e-05 9.999285010925555994e+00
1.171875000000000000e+03 9.998891067232888119e+00 3.787252350974417998e-03 1.308242636759241731e-04 9.998891784476418465e+00
1.182291666670000041e+03 9.998573648486663856e+00 4.330474725379405802e-03 -1.536793934962274813e-04 9.998574586270947862e+00
1.192708333329999959e+03 9.998458144245166324e+00 4.216009763227318748e-03 1.812159435503365014e-04 9.998459033119093675e+00
1.203125000000000000e+03 9.998229774724023855e+00 3.976283664784245608e-03 -1.827868146869510060e-04 9.998230565405551218e+00
1.213541666670000041e+03 9.998214298604036543e+00 3.714383388336141376e-03 1.175753741962075333e-04 9.998214988559416483e+00
1.223958333329999959e+03 9.998101979890012814e+00 3.290631470454881673e-03 -5.150482470851275107e-05 9.998102521405552778e+00
1.234375000000000000e+03 9.998210444210783976e+00 3.498313895308908465e-03 9.279583895347297165e-05 9.998211056230294602e+00
1.244791666670000041e+03 9.998458117872507600e+00 3.285958219675698920e-03 -2.713596783264673177e-05 9.998458657831820418e+00
1.255208333329999959e+03 9.998591842482063896e+00 3.399304848873218373e-03 7.382400090564437793e-05 9.998592420327089059e+00
1.265625000000000000e+03 9.998807487211051281e+00 3.208234221931297037e-03 -6.078701626808860072e-05 9.998808001910756360e+00
1.276041666670000041e+03 9.999345672800615148e+00 3.014517260073527796e-03 5.216902530575728088e-05 9.999346127196053757e+00
1.286458333329999959e+03 9.999410176364898817e+00 2.887284307323469135e-03 -4.716077605836183572e-05 9.999410593210010134e+00
1.296875000000000000e+03 1.000011735894374532e+01 2.703264024626284880e-03 4.672883310033154135e-06 1.000011772432126911e+01
1.307291666670000041e+03 1.000006552619516142e+01 2.735806173557881957e-03 6.829430176887062772e-05 1.000006590042447385e+01
1.317708333329999959e+03 1.000011224407014154e+01 2.389244787089375016e-03 -4.047409560832124009e-05 1.000011252949146545e+01
1.328125000000000000e+03 9.999766912643226036e+00 2.475809139008769161e-03 3.684215498557910276e-05 9.999767219131909357e+00
1.338541666670000041e+03 9.999431144298590368e+00 2.303178525916123928e-03 -4.142811245078043485e-05 9.999431409545241678e+00
1.348958333329999959e+03 9.999298422790966256e+00 2.466875200145529374e-03 -8.617825546384735936e-06 9.999298727085973226e+00
1.359375000000000000e+03 9.998930009971681798e+00 2.542436376122933061e-03 -7.752838008175321437e-05 9.998930333205398924e+00
1.369791666670000041e+03 9.998647357780999556e+00 2.676501390776371732e-03 3.527000374988564855e-05 9.998647716012433406e+00
1.380208333329999959e+03 9.998258417449802593e+00 3.005126837943853518e-03 -1.172547999867053919e-04 9.998258869067811361e+00
1.390625000000000000e+03 9.997694179865566966e+00 2.830015960496248904e-03 1.407984264138090235e-04 9.997694580407433307e+00
1.401041666670000041e+03 9.997494599362221734e+00 3.243845176549583521e-03 -1.527449035367068654e-04 9.997495125620632805e+00
1.411458333329999959e+03 9.997230613465958982e+00 3.078403829086610952e-03 1.000417950666134844e-04 9.997231087425712204e+00
1.421875000000000000e+03 9.997227138759964049e+00 3.565690140384938749e-03 -4.417078102703756478e-06 9.997227774643574705e+00
1.432291666670000041e+03 9.997144665197492230e+00 3.549918351792276730e-03 -4.942444013106347814e-05 9.997145295473451654e+00
1.442708333329999959e+03 9.997299619587726838e+00 3.880388696490422434e-03 5.066015394274846786e-05 9.997300372661879209e+00
1.453125000000000000e+03 9.997438770986406098e+00 3.791043067871160965e-03 -4.374975898729996100e-05 9.997439489770854948e+00
1.463541666670000041e+03 9.997488600168503936e+00 3.442581096772058796e-03 8.046080517994539457e-05 9.997489192885572251e+00
1.473958333329999959e+03 9.997426084782068401e+00 3.028478531373656260e-03 -8.796229107044855537e-05 9.997426543484234429e+00
1.484375000000000000e+03 9.997361758878955840e+00 2.546251020107927285e-03 1.288538737061889754e-04 9.997362083134209598e+00
1.494791666670000041e+03 9.997459186345663440e+00 2.209289468440230747e-03 -1.420855833740817002e-04 9.997459430455682750e+00
1.505208333329999959e+03 9.997257293176616599e+00 1.910191852941076377e-03 1.254074003609081229e-04 9.997257475668313020e+00
1.515625000000000000e+03 9.997108891625741123e+00 1.908366742638011732e-03 -9.249281109955079965e-05 9.997109073771580867e+00
1.526041666670000041e+03 9.996848591974261566e+00 2.024025617131321349e-03 1.029167580740060364e-04 9.996848796872816578e+00
1.536458333329999959e+03 9.996739208161674384e+00 2.520993899121054971e-03 -7.550898927225718033e-05 9.996739526035833379e+00
1.546875000000000000e+03 9.996943668686801843e+00 2.650635089368014435e-03 6.423388434844205764e-05 9.996944020087514815e+00
1.557291666670000041e+03 9.997042362576349817e+00 2.842407828664195342e-03 -7.433479693824282476e-05 9.997042766659967938e+00
1.567708333329999959e+03 9.997141264922737136e+00 2.575979364145969397e-03 3.690217523308644387e-05 9.997141596801091268e+00
1.578125000000000000e+03 9.997221236579656889e+00 2.378289628623511762e-03 -5.512719527710240649e-05 9.997221519471340301e+00
1.588541666670000041e+03 9.997200793586797474e+00 2.011623027455140302e-03 5.232257187410527911e-05 9.997200995974807824e+00
1.598958333329999959e+03 9.997428859773027199e+00 1.645157475205072080e-03 -3.385200752270748725e-05 9.997428995134985286e+00
1.609375000000000000e+03 9.997660216691132362e+00 1.389353065846086468e-03 4.797084078467473502e-05 9.997660313228816875e+00
1.619791666670000041e+03 9.997879485547924716e+00 1.260351540399035249e-03 -1.610175452763427484e-05 9.997879564989069934e+00
1.630208333329999959e+03 9.998156556982163323e+00 1.420220778664879569e-03 -1.958645043928078285e-05 9.998156657852110385e+00
1.640625000000000000e+03 9.998154764481222756e+00 1.608864533047330882e-03 2.224123096585743130e-05 9.998154893927361897e+00
1.651041666670000041e+03 9.998190481466499691e+00 2.084091796398256091e-03 -4.132165493597813753e-05 9.998190698677733579e+00
1.661458333329999959e+03 9.998134581517611252e+00 2.579197376909207490e-03 2.674799423135315038e-05 9.998134914192618794e+00
1.671875000000000000e+03 9.997952309704457363e+00 3.027444248809703538e-03 -2.047118322312155473e-05 9.997952768069239937e+00
1.682291666670000041e+03 9.997920993564120451e+00 3.490323515841984182e-03 -8.493652004595205025e-07 9.997921602808677477e+00
1.692708333329999959e+03 9.997724139281681133e+00 3.651260016340186071e-03 1.272023697403409166e-05 9.997724806018384314e+00
1.703125000000000000e+03 9.997509838004280169e+00 3.631723845548650957e-03 -3.299775097950843363e-05 9.997510497639423122e+00
1.713541666670000041e+03 9.997217025641386812e+00 3.306083900397951535e-03 1.403329590396198043e-05 9.997217572303043198e+00
1.723958333329999959e+03 9.996939201222861726e+00 2.707585600122714310e-03 -1.817305407345643330e-05 9.996939567886073519e+00
1.734375000000000000e+03 9.996792405345217958e+00 2.243954221917146379e-03 2.121726192769538841e-06 9.996792657192525411e+00
1.744791666670000041e+03 9.996995816012036684e+00 1.952328805881552599e-03 1.981679166986222862e-05 9.996996006648693367e+00
1.755208333329999959e+03 9.997454971683422897e+00 2.065092759349117148e-03 -1.580080479697776276e-05 9.997455184968107034e+00
1.765625000000000000e+03 9.998197002210929440e+00 2.274951315759521711e-03 2.725465229983197439e-05 9.998197261027765848e+00
1.776041666670000041e+03 9.998577196435341818e+00 2.800237236778834946e-03 -3.904263732034109362e-06 9.998577588557553852e+00
1.786458333329999959e+03 9.998624352779000191e+00 3.167700179725073222e-03 3.173696748827717140e-05 9.998624854564237552e+00
1.796875000000000000e+03 9.998171418943675448e+00 3.589370791548945460e-03 -1.992339593387232628e-05 9.998172063240604146e+00
1.807291666670000041e+03 9.997475307752944573e+00 3.621230632857107886e-03 1.425114241042079000e-05 9.997475963584065539e+00
1.817708333329999959e+03 9.996858839091776971e+00 3.285047964279838844e-03 -3.144111223190290195e-05 9.996859378838312438e+00
1.828125000000000000e+03 9.996345394287375896e+00 2.889232909415042662e-03 5.285616748225337902e-06 9.996345811823299954e+00
1.838541666670000041e+03 9.996314184644258916e+00 2.279415668149558597e-03 -2.145624215017704882e-05 9.996314444526833043e+00
1.848958333329999959e+03 9.996207292986888149e+00 1.851257619526844138e-03 -8.819500115213234299e-06 9.996207464409641474e+00
1.859375000000000000e+03 9.996188193878330353e+00 1.547836019065574557e-03 8.710241467112157137e-06 9.996188313713826545e+00
1.869791666670000041e+03 9.995954103507006749e+00 1.379075605053430974e-03 -2.067639058830804481e-05 9.995954198637971189e+00
1.880208333329999959e+03 9.995658942598030450e+00 1.370986097946232324e-03 2.543025854507321090e-05 9.995659036618988580e+00
1.890625000000000000e+03 9.995634266148329061e+00 1.199502082700689256e-03 -3.983884129205432522e-05 9.995634338120012785e+00
1.901041666670000041e+03 9.995610789025480614e+00 1.168517578866473628e-03 5.699143265314674520e-05 9.995610857327125842e+00
1.911458333329999959e+03 9.996012889123532474e+00 9.416424996769746231e-04 -6.134894649932179963e-05 9.996012933475746820e+00
1.921875000000000000e+03 9.996375118372148094e+00 6.779917085852607463e-04 1.023376967945082208e-04 9.996375141364120864e+00
1.932291666670000041e+03 9.997059406794534198e+00 2.277979123083623064e-04 -6.874678348130475842e-05 9.997059409389892792e+00
1.942708333329999959e+03 9.997912140245015067e+00 -1.763016072485112050e-04 1.235428173617979589e-04 9.997912141799451646e+00
1.953125000000000000e+03 9.999055243934712678e+00 -7.790476985361407657e-04 -5.652100011795971551e-05 9.999055274283346506e+00
1.963541666670000041e+03 1.000067427426555611e+01 -1.579958914592152243e-03 1.630765951735742519e-04 1.000067439907064859e+01
1.973958333329999959e+03 1.000213086816477137e+01 -2.461329214816910735e-03 -3.450608723514273884e-05 1.000213117100730997e+01
1.984375000000000000e+03 1.000330806736875289e+01 -2.952445027174090391e-03 2.421806393516678696e-04 1.000330850307119235e+01
1.994791666670000041e+03 1.000380283388629366e+01 -3.090903208734737707e-03 -1.505706736911986829e-04 1.000380331138882717e+01
