# z, uu, uv, uw, vv, vw, ww, tke
9.947916666669999586e+02 4.342268285868700062e-03 -1.981937597895335693e-03 -1.180250312587225619e-04 3.370758147258717113e-03 1.370028913728869608e-04 5.139747000040704485e-03 6.426386716584086417e-03
1.005208333329999959e+03 4.127477186390554956e-03 -1.877023721712399928e-03 -1.438689676020828612e-04 3.283767940275531851e-03 1.440020922346235926e-04 5.170081049131637976e-03 6.290663087898831600e-03
1.015625000000000000e+03 3.833244788658856511e-03 -1.742280742541190558e-03 -1.385799152024683374e-04 3.150352549918438837e-03 1.384057650980739264e-04 5.217711088103127968e-03 6.100654213340207105e-03
1.026041666670000041e+03 3.575960436322025808e-03 -1.615595055240620290e-03 -1.382130298765333893e-04 3.010249230135906857e-03 1.388481421254520690e-04 5.250670173047364449e-03 5.918439919752646605e-03
1.036458333329999959e+03 3.357526226919703947e-03 -1.498265864668222582e-03 -1.677508278054198453e-04 2.871205040825901191e-03 1.443521637293149803e-04 5.302727730266704881e-03 5.765729499006142650e-03
1.046875000000000000e+03 3.200350443600911889e-03 -1.403852549293987170e-03 -1.700004576524494508e-04 2.741753118912306636e-03 1.508185672070586568e-04 5.350253306622374319e-03 5.646178434567799241e-03
1.057291666670000041e+03 3.107489736152734862e-03 -1.355556491630985870e-03 -1.873896078400179202e-04 2.662582460723701520e-03 1.530474983142512046e-04 5.385954265411852307e-03 5.578013231144128732e-03
1.067708333329999959e+03 3.061468274539582389e-03 -1.329416263620049332e-03 -2.079033526594563027e-04 2.613628174202590939e-03 1.666224669334852358e-04 5.443328147543483389e-03 5.559212298142847224e-03
1.078125000000000000e+03 3.086830127429614646e-03 -1.316356622186826012e-03 -2.010924804486466789e-04 2.588275866769739440e-03 1.685739213561973779e-04 5.475102118929650770e-03 5.575104056564483997e-03
1.088541666670000041e+03 3.167691005308504761e-03 -1.310816300977441992e-03 -2.217513279963341793e-04 2.552876214693507260e-03 1.803445506018991774e-04 5.517918878954424997e-03 5.619243049478210052e-03
1.098958333329999959e+03 3.325074023202076456e-03 -1.304557002176714780e-03 -2.207978731228734065e-04 2.508546829603712936e-03 1.790636401561652221e-04 5.558838517618642366e-03 5.696229685212194846e-03
1.109375000000000000e+03 3.499263293976759889e-03 -1.292352896251841273e-03 -2.248312778905656097e-04 2.492338590141513106e-03 1.762775057871836400e-04 5.584645984206854097e-03 5.788123934162579809e-03
1.119791666670000041e+03 3.649092328183981774e-03 -1.281651778775212691e-03 -2.430868579011783164e-04 2.486442733756932984e-03 1.897325301752644138e-04 5.637478309445160922e-03 5.886506685693048899e-03
1.130208333329999959e+03 3.767055202630047346e-03 -1.283093469118902269e-03 -2.394686609243598695e-04 2.513171658127715327e-03 1.775029576824981459e-04 5.665951595370724743e-03 5.973089228064255851e-03
1.140625000000000000e+03 3.826023429299016052e-03 -1.290191845479313291e-03 -2.654726749302857547e-04 2.544703554847834500e-03 1.874622749477873585e-04 5.707269762846710337e-03 6.038998373496792804e-03
1.151041666670000041e+03 3.856811563385709966e-03 -1.306754794953540310e-03 -2.693999526009661807e-04 2.568537851960278010e-03 1.885912919938095812e-04 5.751667865972094618e-03 6.088508640659024383e-03
1.161458333329999959e+03 3.834824387089637385e-03 -1.322127757625852227e-03 -2.878366950485219651e-04 2.582738512836439768e-03 1.881141401052142904e-04 5.773647216693634197e-03 6.095605058309833124e-03
1.171875000000000000e+03 3.768399100131710183e-03 -1.351704662028047413e-03 -2.939317935068080467e-04 2.590369053629317485e-03 1.956766206962502177e-04 5.809567448938477395e-03 6.084167801349727595e-03
